balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
22546|949|3|3|693343.16|727190.33|608534.575
52219|1358|11|2|122749.14|815219.09|422429.91
59643|1724|68|1|636138.5|50497.61|815512.365
92136|1469|63|3|631005.26|867542.52|675915.935
47709|1079|91|1|163484.21|84393.74|472831.115
89464|1198|11|3|293402.31|551128.61|293022.51
78944|1557|73|2|934968.19|370564.33|553049.73
12971|571|94|2|743333.55|836588.45|225209.445
44663|55|28|2|327229.26|119150.76|438074.15
10892|1224|23|1|747888.57|51786.95|297509.845
55414|1357|42|3|107266.21|57900.4|372116.615
38815|1115|9|1|967058.56|352733.92|366725.67
33659|965|76|3|922052.03|373011.47|227314.055
24359|34|18|1|180390.34|848077.32|463565.38
16564|1287|54|2|37351.73|10892.99|198014.625
94105|395|50|2|466761.12|1562.31|487840.055
7740|949|8|2|580770.48|495012.11|491201.61
22178|605|71|2|72850.09|577940.66|700538.18
45126|617|80|2|490969.93|28654.83|599981.725
89572|1665|14|2|867385.05|526503.71|746922.155
73660|50|37|3|160697.55|292429.15|556876.095
80275|1000|43|1|769727.38|663681.98|582916.13
3437|1808|95|1|546015.86|185992.66|647597.6
46965|625|54|2|408338.89|735373.76|282990.36
19289|630|12|3|72378.45|352598.87|169312.65
44323|250|67|1|705004.01|805522.87|333208.925
12306|989|68|3|72555.11|72221.95|769675.085
86753|1069|36|2|654160.41|963593.48|489035.175
42393|795|98|3|766160.1|968683.37|516264.94
71788|1315|40|2|875670.62|722576.05|376180.35
635|708|13|2|755823.63|139532.7|827793.08
6201|1668|9|3|958289.14|40587.61|597229.895
61756|1359|42|2|313896.38|930270.59|274794.515
62992|68|16|1|771628.97|622318.59|639799.32
71398|1809|39|3|996315.42|770859.03|603545.455
70233|1411|55|2|362510.33|12723.19|544938.065
29134|805|26|3|616399.6|629578.55|524100.31
70940|687|94|2|600845.63|474271.57|845962.515
69138|189|48|2|142954.52|200101.49|498507.37
98715|1643|68|1|919844.97|562857.11|602656.23
32586|565|2|1|977267.82|386140.06|412474.675
43673|602|94|1|231701.12|459970.91|750071.835
31481|331|57|2|942142.25|186454.96|693325.22
21941|381|20|3|583894.39|164928.22|441598.885
31629|550|64|2|310491.69|539205.78|248904.79
39530|177|23|3|149800.97|298233.93|724413.26
66447|347|77|3|674397.89|862805.53|431535.23
39653|672|91|1|181119.94|811426.71|201707.365
75763|781|80|2|318252.1|961411.56|223314.425
48569|181|3|3|896160.43|175798.01|241128.81
18712|1357|75|3|24812.94|828935.22|762299.72
84153|1453|97|1|295286.58|383620.36|453104.19
95433|820|2|1|979493.05|290490.84|786945.995
32122|1539|9|1|452276.43|860982.93|919995.89
16182|1641|3|1|419200.56|661714.97|475706.86
32662|168|26|2|752129.73|567351.8|374688.55
1036|1585|60|3|708800.97|599345.43|193731.86
125|1535|2|1|655081.07|559362.6|109617.565
99753|1494|48|1|546575.23|216530.48|708851.665
74904|1287|68|3|965915.39|609817.17|307249.715
72938|1051|24|2|477661.1|785657.59|740255.435
98001|1591|28|1|951941.9|433892.8|482067.29
68502|1624|32|3|546438.71|751003.93|601462.045
4214|1813|46|1|963452.1|423382.56|885964.38
47892|782|48|1|319848.33|605754.77|285898.515
2454|148|36|1|881389.25|31474.74|739513.755
11192|456|85|2|747392.11|924393.83|771936.58
26520|750|29|3|374792.83|589764.88|708324.61
7717|990|14|3|358528.95|479237.43|402031.265
93121|1023|82|2|882991.48|883128.14|575013.64
86726|841|21|1|132275.45|342727.75|545605.23
93074|873|39|2|843823.22|543499.32|485251.435
86418|432|33|3|125732.12|226278.79|522093.145
5631|1393|84|2|139509.61|951101.94|325615.865
61856|15|88|2|832673.63|730010.68|666606.115
23938|585|84|3|99554.62|74525.33|317628.19
27984|573|75|3|562979.9|503753.03|747504.63
24680|444|81|2|459857.9|337746.92|911990.185
67648|1127|3|2|486477.94|622231.83|899531.1
54384|1365|40|3|24330.55|848071.66|456792.985
3907|1510|79|2|924697.45|351574.24|578687.71
42578|868|35|2|632982.16|490728.97|138747.29
97337|1288|87|3|350317.73|876930.78|633081.025
69612|447|94|2|240506.28|148534.24|190558.365
97522|1142|17|3|396690.37|387824.3|466403.165
45180|912|21|3|962088.66|311683.25|569737.185
44647|747|58|1|592843.89|485665.57|779797.225
87040|1619|4|2|615547.33|541687.88|248273.85
14868|225|18|1|887021.27|543207.1|445977.195
91783|1107|91|3|203187.39|237863.12|574119.56
21436|564|84|3|933660.5|87800.93|618338.075
59644|369|88|2|107420.05|842311.2|158261.73
91941|451|72|1|878691.65|292139.24|589848.125
37159|1195|4|2|503132.01|53933.73|724548.735
14929|610|36|1|94604.01|526948.78|333261.96
86135|1140|81|1|717264.86|111600.58|350074.725
27817|842|98|1|821342.91|775402.7|522648.965
19063|1333|68|2|687028.45|434284.04|626635.78
31179|980|25|3|1235.22|188794.19|286650.52
18386|365|43|2|84028.37|523125.22|428421.51
18998|187|67|1|993466.93|646427.5|342921.17
87466|1109|9|1|652627.92|990219.91|288755.54
38620|1757|46|1|950157.32|468976.94|303737.495
23179|1617|3|1|147373.92|338497.94|511179.125
83434|1616|34|1|775231.51|496850.04|722124.465
51353|781|20|2|302562.84|557881.35|673314.08
78376|263|72|2|373775.77|876199.78|78350.805
49740|1331|20|3|398968.83|407810.96|518129.25
52865|1082|7|3|791652.4|494915.29|731555.07
10470|577|38|2|744071.19|560868.83|471103.5
87725|224|100|1|530418.56|24564.57|327427.86
89507|59|77|3|493676.41|635509.9|787359.1
2058|702|6|2|306166.49|904727.42|578080.98
20984|1350|41|3|16825.1|154159.77|91034.97
39253|1143|64|3|695533.88|771776.56|768444.785
32033|395|86|2|743297.04|644182.16|714373.02
82942|1711|88|2|601727.25|745766.84|948669.31
36479|1058|89|2|59516.17|524086.16|782022.985
98324|690|7|1|62460.46|288731.88|632821.53
43351|781|23|3|23627.37|526177.55|563892.22
35876|1377|77|2|535380.11|792086.13|598036.36
68881|152|4|1|620946.13|533723.71|336973.85
49156|985|33|2|432521.32|206496.02|532543.675
56756|1457|81|2|935754.27|585100.13|380554.025
62097|1574|3|1|180700.58|150017.02|586459.64
90676|1714|37|2|218178.46|979843.57|411996.39
54037|1453|43|3|181954.78|630620.38|502288.34
86488|389|76|3|734097.13|99146.22|457759.83
42718|1779|36|3|669654.63|221083.43|458146.79
71175|289|97|1|560518.21|525902.44|752646.82
77011|675|37|2|80751.73|31758.84|462902.08
85186|489|7|3|930396.68|21465.3|487531.995
55683|413|25|3|436208.35|319862.21|616942.6
87330|507|84|2|946790.14|976229.3|624370.905
28891|762|19|1|773874.6|927478.13|408828.745
83560|1439|55|3|191510.03|65632.08|386947.465
83559|113|44|1|427054.15|193076.46|373469.69
96571|1188|23|3|405014.29|97134.2|866994.125
57370|1760|5|2|907728.23|784245.78|447187.305
449|1742|45|3|451520.81|884102.52|437542.41
60145|1193|24|1|521041.07|703445.64|602740.595
98125|484|83|3|816438.53|162579.78|667613.78
19231|1136|69|2|97965.44|743020.81|485717.25
5300|1651|44|3|400745.76|279075.72|107632.94
23919|522|32|3|364327.03|46141.07|546037.595
93234|966|82|3|312844.05|393761.73|483548.695
19127|575|93|3|308580.1|85342.55|515835.04
83267|1802|50|3|853367.94|899533.84|280230.845
26805|1416|10|2|271767.11|630806.43|661512.215
20863|1162|33|2|798288.4|236392.52|523381.25
79306|944|44|3|786137.69|778938.11|438609.695
84435|66|16|3|16183.97|28064.89|875658.28
57759|18|59|3|101278.92|676656.55|155371.55
70442|1326|2|1|583877.5|460180.26|605141.585
97126|475|37|1|27660.03|814978.45|581822.91
63373|517|91|2|665524.72|728487.55|425443.48
63686|1209|72|1|707506.66|571792.34|648986.675
76865|783|90|1|879838.42|161885.39|709752.28
47997|760|54|1|637878.09|832329.57|148653.81
15560|960|20|1|33149.41|77531.38|457357.935
24342|995|31|2|162950.27|628779.79|222962.99
950|146|5|2|404805.89|957546.63|485110.435
11609|558|45|1|832271.16|477834.24|634223.7
63077|1173|43|3|102280.43|77905.83|708876.445
57338|393|9|2|975664.0|741502.51|293695.085
16940|1415|56|1|961729.36|588542.22|355807.025
28721|1563|85|3|906107.37|94733.36|547822.69
44801|983|1|2|483911.53|250465.29|157869.325
85412|486|44|2|889846.99|633973.21|349856.185
56301|7|41|3|178557.11|146234.53|463956.43
37990|1024|13|2|467950.98|742213.54|530179.12
18290|1726|85|2|833596.64|923595.52|133560.525
2885|1254|65|3|63945.79|41984.1|585677.545
69799|401|91|2|426520.15|955915.97|555148.805
73155|1090|29|3|39028.59|942281.93|314839.15
26415|765|19|3|391438.84|804249.78|588701.65
35171|1519|39|3|514031.56|625123.06|789333.105
99274|1093|31|2|939659.95|282957.04|462790.095
9084|33|73|3|401345.34|306099.06|436129.03
93977|1419|81|2|925781.95|664760.86|597425.3
94587|309|31|3|542371.58|24145.51|230416.965
5443|15|29|1|54140.67|713103.19|683017.05
99572|243|4|3|388532.38|831538.34|541501.47
69950|1042|58|1|102639.32|744327.56|305942.23
67474|1076|41|3|260727.63|755269.88|667541.37
93474|1708|91|3|676990.55|240320.09|424782.345
25953|1706|61|1|34609.87|362023.47|290907.43
34251|972|2|2|529584.68|253311.11|478737.145
41503|1220|78|3|441572.01|707332.75|257204.555
96912|233|99|3|654446.88|256934.9|223931.3
46504|373|72|1|908614.61|317869.1|341787.735
38013|880|64|3|540588.67|108052.62|286819.265
1056|923|79|1|786478.82|22521.85|730313.455
95169|840|75|3|657457.13|772947.22|561732.48
93294|329|33|3|35760.83|577222.08|212595.55
85493|909|5|1|404308.5|870568.86|502507.035
87515|355|28|1|437360.63|353468.99|82939.08
71629|1259|65|1|540366.35|141188.87|564583.08
17708|1774|9|3|904328.55|176922.48|243524.19
89949|1730|85|3|893781.72|58160.48|437664.835
59234|750|60|1|465617.15|94832.18|470289.79
1684|1601|25|3|676354.84|865219.57|585805.58
81580|1616|70|3|124328.13|468627.74|670627.38
42474|251|12|1|81335.9|225582.05|551412.51
46871|591|60|3|3133.76|257977.12|764513.6
86336|1688|60|3|676077.57|49035.72|837364.93
60374|1307|82|3|186275.66|730165.72|250516.79
129|1410|28|3|973346.49|603901.11|239784.12
3549|1367|17|1|631905.88|643821.62|551889.925
82718|148|73|2|931953.36|876257.36|515521.53
58548|740|74|2|963002.14|224389.87|650533.5
15904|616|16|3|42596.97|200155.08|566998.705
83973|508|1|1|261720.41|408625.85|134245.245
4235|760|92|3|101351.6|172651.11|457372.54
76005|800|32|1|680531.27|208565.17|262559.28
54724|1349|76|3|252576.87|669434.98|477568.255
48637|293|86|2|921752.75|200376.64|439389.785
94813|153|67|3|316698.24|705426.32|936367.33
42572|1194|76|1|757482.78|60839.11|396311.9
9979|1158|82|2|199703.02|306900.76|850280.915
57794|948|36|2|525052.37|602035.83|654383.41
85811|259|56|1|737045.16|913510.76|518498.03
69213|1289|16|3|403931.64|492111.37|639859.16
36683|691|44|2|523021.16|560641.39|551551.735
25534|419|52|2|874518.29|852419.77|611311.52
58311|677|14|1|327442.28|704421.71|653643.5
10136|1352|5|2|510678.4|897061.79|340616.83
97266|973|87|3|60444.21|437680.14|150728.36
10596|612|1|1|18662.8|246712.27|171891.605
72269|1784|37|1|120889.3|614907.9|385052.055
85129|609|62|2|716009.35|163299.12|385417.425
77099|1358|78|1|444323.02|9117.45|855203.59
72177|1082|69|3|453945.89|817424.19|670223.655
93757|1575|95|2|131684.95|992785.91|333158.38
7407|753|31|2|880047.38|699622.27|427214.295
17418|466|22|1|205542.47|542634.77|21079.505
72568|1490|82|3|965428.6|887367.57|147043.19
80795|55|30|1|173494.52|38200.74|452922.405
86397|602|60|1|669376.68|484169.37|319097.625
24653|232|6|1|100097.87|456412.39|492397.875
93603|627|79|1|687557.0|562786.32|156249.295
48794|3|45|3|33701.12|264095.14|175054.645
84213|1112|17|3|677425.93|202824.79|532300.005
83311|534|54|1|626409.5|826157.73|895258.79
31276|1739|22|3|399051.39|984086.17|685224.21
78137|713|3|1|47575.73|846904.79|954859.095
2272|268|58|1|351901.41|264747.31|317196.36
33213|1012|1|1|248517.31|861910.26|621347.905
24239|1284|20|1|209471.39|753080.19|351914.76
280|1604|29|1|978100.61|341003.57|692917.98
73185|284|92|3|209155.45|769435.26|788311.47
81076|1109|10|2|951513.45|887693.99|334000.665
23668|323|63|2|862628.43|320147.25|558217.505
3674|232|33|2|885708.26|344792.08|936763.43
73969|1090|28|2|588736.48|593735.02|802677.18
70076|1607|13|3|639492.2|744100.07|248588.525
47407|1569|51|2|454165.15|122211.78|335664.06
23669|1627|31|3|625335.61|781666.27|758818.9
69055|167|93|1|955261.45|328429.11|246971.86
73300|798|53|3|420588.07|262255.52|120326.83
33306|1134|38|2|528440.8|545745.12|140330.895
24188|286|28|2|76697.59|383011.36|690960.655
88925|773|83|1|176438.61|237866.14|645141.86
20337|1775|81|3|649210.61|733207.4|394033.68
715|1516|24|2|908276.15|537379.68|622893.025
93380|643|28|1|445584.09|976248.81|580364.15
73931|967|3|2|500462.09|357182.49|690272.675
65975|1240|38|3|310119.48|992522.56|160365.175
43326|202|24|2|995180.13|669146.38|284490.085
52231|1715|43|1|205985.27|182737.02|421664.365
84585|618|23|3|428939.34|878205.89|520432.945
39465|1128|2|1|79335.4|314664.69|482667.895
81039|1620|16|3|713165.98|24332.48|173705.025
88069|93|35|3|818358.61|190043.12|770442.245
92295|1090|17|3|880462.75|563896.58|403241.085
40|940|51|3|661911.86|709912.72|548398.96
35112|1577|85|1|148833.84|352390.58|561269.665
32198|1457|96|2|826027.3|343627.55|901026.31
25487|633|39|1|633813.23|364665.34|630497.965
12888|786|64|3|640316.37|472889.66|806013.235
11418|1554|69|3|646367.55|676820.66|617498.905
22039|316|52|1|874146.04|382285.35|595841.99
41839|782|52|1|842688.44|579545.81|406461.975
63687|604|52|2|263701.65|922515.99|369484.56
48389|1149|46|3|960282.98|222392.31|404526.085
77136|11|24|3|268843.34|783389.79|806029.455
75985|798|40|2|865302.72|441807.98|387601.085
44776|133|73|1|72006.23|312303.47|205334.14
30653|1221|15|2|933639.03|448393.48|319201.97
65866|1228|5|1|756641.01|878480.16|663189.815
59320|1170|55|1|537994.2|414844.33|173275.395
12711|1451|54|3|928167.5|242672.69|370292.445
34949|923|72|3|671848.4|418424.07|485974.79
83616|39|37|3|471260.98|74992.46|266877.625
77089|1346|35|3|277658.52|676739.23|719382.395
63472|802|17|3|315438.79|461782.09|299341.16
99005|528|71|2|954522.34|128874.75|338236.445
65792|1241|56|1|368887.48|971235.95|368221.03
78242|179|29|3|156116.57|215378.82|608238.945
92580|240|13|2|267926.83|479391.65|458889.11
54748|872|39|3|930682.06|352706.23|120355.385
25994|378|82|3|798726.15|841266.21|270450.22
49418|73|62|3|663373.54|554512.3|433657.62
34152|1369|26|1|667764.29|965887.83|555360.06
47413|225|79|3|516652.8|539189.72|555961.005
97107|635|75|3|52677.13|271471.33|351178.005
71415|1524|61|2|459992.47|706764.6|233630.68
72545|1467|14|1|758613.85|583349.43|642249.945
20463|794|62|2|649576.37|920524.63|280821.5
5668|239|55|2|833639.29|169779.9|412581.91
74369|855|90|2|827926.37|722115.51|536870.225
9261|214|55|2|901247.7|810843.77|470997.775
32175|153|5|3|180809.33|942955.32|491597.815
42780|967|36|2|596365.7|455755.98|855695.41
11077|1143|52|2|129336.96|792059.17|410763.505
26016|1062|50|3|916010.38|438306.83|176937.115
32304|1607|19|2|433008.05|921954.33|406410.305
59868|1697|67|1|327136.39|298624.44|712732.395
24228|651|50|2|839587.17|624192.73|175373.045
52995|1359|23|3|549264.11|92950.8|344831.75
70975|186|100|3|353034.03|335435.43|477440.045
26739|887|91|1|664017.15|451781.43|615907.155
75934|1822|97|1|558630.63|722588.56|742986.67
59065|1712|49|2|201911.12|745479.06|810865.605
84052|1494|44|1|320821.92|442787.15|247367.265
63961|1582|70|3|85028.18|90786.52|462613.36
27796|1543|54|1|507249.71|185802.91|456711.89
43998|284|52|3|473979.11|72250.83|613727.245
70342|1108|5|3|78809.01|668552.99|72846.4
56642|1492|19|2|186146.44|929400.79|188969.24
75713|1335|78|1|552382.67|925313.73|538558.345
50206|534|17|2|611793.95|868184.48|687938.53
35769|1577|63|3|919938.2|145628.6|456666.71
56003|1521|81|1|774791.07|980984.9|433578.205
94684|185|84|3|542693.43|630770.72|140866.255
63330|791|96|1|685167.39|951420.39|771330.2
67083|663|28|3|856574.26|124147.49|491644.775
84849|291|32|3|402099.63|69790.25|447460.105
22547|1290|63|1|530613.47|779193.1|200306.35
32361|375|62|2|129657.69|666414.89|551562.855
72785|1488|47|3|292360.23|75260.29|884914.365
14298|264|85|2|50951.66|965687.05|823578.005
48352|211|62|3|982572.12|285054.13|455251.12
15027|1801|86|3|851754.72|102430.11|689491.525
96742|1822|35|2|415154.69|211764.93|324734.63
5160|695|13|3|125030.95|444905.86|738393.385
55875|354|60|2|605723.6|603009.87|462730.585
62827|1742|1|3|405248.18|408853.19|671996.435
9138|1677|39|2|952387.69|432049.01|567497.47
16482|781|26|3|305859.72|758098.51|545912.82
14878|415|56|2|996114.96|398261.97|332193.645
24624|133|100|1|110957.28|651578.67|465714.4
48392|426|6|3|79519.74|899888.61|111146.84
64995|1416|37|1|420387.77|105396.76|482578.22
52916|1683|26|2|48477.33|183032.69|735975.345
68862|1617|54|3|299857.1|960156.67|436816.255
93355|1742|67|1|34990.89|231092.37|778813.325
36966|355|12|2|350363.0|797336.52|133951.44
62421|581|34|1|980585.25|49331.63|936997.185
50799|1373|4|1|240191.05|202795.41|348279.765
340|234|94|1|235496.58|279778.39|575022.575
53355|221|90|3|929844.74|418696.94|130779.9
70641|522|70|3|406982.54|573994.19|855997.985
82348|725|17|1|744944.72|110165.8|949477.005
63341|1201|1|3|108949.99|206876.88|830883.05
69519|670|20|2|794981.28|436325.38|754905.935
93389|114|5|3|13894.86|905905.44|840499.855
86268|1202|99|1|308934.68|288467.82|268890.785
42560|160|91|3|185954.14|613479.11|458986.95
78682|1387|81|3|139735.59|620639.55|552981.665
53402|1817|91|3|801385.6|584581.23|434221.44
24516|1409|98|3|531278.06|181403.58|181083.46
86114|553|78|1|426192.18|92678.51|224437.61
44941|307|38|1|20129.33|887985.1|448718.505
65418|406|67|2|156922.37|856021.68|469701.475
88962|218|31|3|117108.49|795487.93|687275.895
7165|1182|81|2|937221.89|584637.51|614585.99
68693|1127|31|1|170004.72|658016.33|308640.87
21401|68|18|3|580758.33|21790.82|329897.6
26700|1600|8|3|22165.29|178840.71|631678.325
4378|1447|59|3|83077.39|484556.87|145103.465
14013|1322|84|3|814408.67|860482.02|540390.17
23852|1304|51|2|695926.54|598170.92|162302.025
54542|978|4|1|509863.52|845964.9|695460.32
14529|1038|51|3|109118.53|128194.93|390718.105
70794|1203|86|2|934988.75|76572.43|528884.48
71460|780|40|3|830167.68|190922.77|435070.1
94222|431|99|1|754627.95|68552.29|785624.96
66544|1530|26|3|505887.37|965898.99|604284.325
27227|994|58|3|40262.19|290591.36|813916.415
10204|865|6|1|937714.76|774812.03|237824.83
72451|216|13|2|213000.78|896055.7|473524.26
62662|1516|2|3|740380.82|457586.25|431031.01
2634|1438|90|3|449580.43|6128.23|430610.48
72056|334|1|1|926913.68|827227.22|220558.335
14282|303|28|3|230384.57|363720.19|597282.515
19443|400|58|1|644247.92|775216.22|860571.795
97260|236|94|1|718165.76|179443.15|521403.72
63170|1344|97|1|89291.49|369173.73|407880.69
50880|36|69|3|69727.74|183301.4|563947.31
12827|1190|89|2|906949.98|488780.04|643666.105
62439|532|3|2|727572.31|211655.52|691546.4
75232|92|44|2|80513.17|238981.37|346851.865
11124|830|20|3|999477.07|414521.95|435576.095
81781|1655|65|2|733157.5|233876.8|554688.905
