transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
33883|141|1|66|1|48|2|7603.9|Completed
97161|957|4|48|3|23|2|8237.0|Pending
99614|1730|4|96|5|43|2|5280.63|Completed
21718|607|4|97|5|29|2|2816.55|Pending
86732|252|3|73|1|46|3|4751.34|Completed
10284|108|3|42|3|45|1|3180.62|Failed
48466|1329|2|81|4|12|2|9310.45|Completed
20390|1120|4|25|5|10|2|9736.64|Pending
58529|374|4|98|5|1|1|6734.13|Failed
23818|1581|3|1|3|35|1|4287.81|Pending
80084|1262|2|12|4|33|2|4441.48|Pending
46139|1788|1|18|4|17|1|5730.2|Completed
87371|1657|1|47|1|25|2|8401.02|Failed
44830|133|4|41|2|42|1|128.37|Completed
33628|146|4|68|5|22|3|149.48|Failed
67464|461|2|38|3|20|2|6558.2|Completed
55916|166|2|55|3|50|2|3428.74|Completed
20525|908|3|34|3|47|3|3550.92|Completed
59767|245|1|95|4|26|1|6358.31|Completed
40094|1135|3|100|4|4|3|7432.3|Failed
93064|503|1|92|4|33|1|5227.72|Failed
64026|1046|4|26|3|48|3|2258.66|Completed
13114|306|2|30|3|10|1|5916.38|Completed
68469|1399|2|89|3|9|3|5534.76|Failed
69821|1549|2|9|5|31|1|6746.85|Pending
39159|432|4|4|4|29|1|315.63|Completed
52180|234|3|39|2|6|1|2022.7|Completed
63010|889|1|44|3|27|1|4318.02|Pending
19772|204|2|12|1|23|1|6287.59|Failed
62359|538|4|48|5|33|1|8632.62|Completed
78202|1007|4|4|5|43|2|5091.13|Pending
93694|455|2|57|5|19|3|3045.24|Failed
71672|1254|2|84|1|49|2|4734.95|Pending
7483|659|3|12|2|27|1|7720.24|Completed
83828|363|2|70|3|29|1|5421.29|Failed
81288|1814|4|59|3|43|3|3669.63|Completed
59779|750|4|24|2|27|1|8850.62|Completed
53096|144|4|65|3|27|2|7520.31|Pending
65586|229|2|59|2|13|2|7097.53|Pending
43628|672|4|26|5|26|3|4620.82|Completed
11805|60|2|67|2|3|3|8777.63|Pending
95648|857|2|2|5|26|2|6377.0|Pending
95632|722|3|89|2|23|1|6919.13|Failed
39322|469|3|17|3|38|1|5170.75|Pending
62396|1293|2|99|3|29|1|8790.25|Pending
45099|1341|2|7|1|2|2|2972.74|Pending
97800|239|4|55|1|15|3|2586.75|Failed
80486|375|4|95|5|30|2|1315.33|Completed
99140|1603|1|37|4|42|1|1783.33|Failed
30410|296|2|82|2|7|2|68.74|Failed
93085|619|2|35|5|30|1|4025.9|Completed
96936|312|2|49|4|12|2|701.06|Pending
75431|1361|1|95|3|27|2|9894.33|Failed
9387|1562|1|35|4|16|3|5995.79|Pending
64233|1515|3|53|1|38|1|5766.87|Failed
31806|1673|4|84|4|13|1|2087.23|Completed
27354|353|3|50|2|16|3|6219.71|Failed
12828|657|4|53|5|1|3|1553.14|Completed
60487|1247|4|72|1|42|2|2862.79|Completed
42054|1404|2|1|4|41|3|6523.88|Pending
92704|1307|2|21|2|42|3|8231.26|Failed
86578|1811|1|57|5|21|3|6970.74|Failed
18936|1273|1|10|4|17|1|1176.5|Failed
60637|691|3|55|5|43|2|1211.8|Pending
80497|350|1|68|1|40|3|9904.95|Completed
47570|582|3|90|2|40|3|8215.08|Completed
53978|856|3|8|1|50|3|475.61|Pending
85042|871|4|13|5|34|1|3706.29|Failed
13823|274|2|41|3|45|2|5965.19|Pending
39053|1737|3|51|4|17|1|2553.32|Completed
22221|537|1|30|2|40|2|4582.04|Failed
45279|1335|2|37|3|27|3|1894.96|Completed
48645|459|4|97|3|19|1|7824.96|Pending
19660|1504|2|42|3|39|2|4683.7|Completed
39300|300|2|13|2|44|2|1231.02|Failed
57897|1341|1|8|2|48|1|6644.7|Failed
27143|1206|1|52|5|9|3|8377.26|Pending
97721|1770|3|43|1|9|1|1752.3|Failed
37135|1161|2|10|2|3|1|6074.05|Completed
73734|1335|2|60|5|45|1|740.3|Pending
24584|1520|1|19|5|6|1|3024.11|Failed
92573|783|2|100|5|38|2|50.12|Failed
8754|297|2|100|3|11|2|2064.83|Pending
1817|1813|2|70|5|29|2|6538.45|Failed
48371|1781|4|56|5|35|3|6423.35|Completed
70632|205|4|98|1|50|3|9471.14|Failed
70803|424|2|51|1|43|1|9552.69|Pending
91267|1170|1|50|4|18|1|3099.24|Pending
17897|872|1|37|2|14|3|2443.61|Completed
54332|886|3|40|2|24|1|1012.15|Completed
85416|1197|3|43|4|39|2|4747.67|Failed
81739|1490|2|24|4|45|2|9394.66|Completed
51306|1435|2|71|3|17|3|7011.57|Failed
80397|106|1|83|2|45|2|5214.55|Pending
63056|565|3|45|4|25|2|1236.12|Failed
59312|10|2|21|2|17|3|2131.2|Completed
57740|779|2|37|1|7|2|1509.35|Failed
27066|1769|4|21|1|10|1|7557.37|Completed
3913|46|3|58|1|5|2|700.1|Completed
36663|651|1|74|5|20|3|2339.58|Completed
53410|1299|2|88|5|39|2|7982.29|Completed
7376|1181|1|40|5|38|3|7230.31|Pending
96002|442|1|36|2|4|3|2604.17|Completed
79411|1469|4|37|4|25|1|6963.79|Pending
30942|1812|3|21|1|45|2|5375.98|Completed
71869|1196|1|39|4|24|2|6218.27|Pending
17223|734|3|69|5|32|2|6020.44|Failed
73652|1016|2|64|1|47|1|4213.64|Failed
91991|681|1|82|4|10|1|8268.0|Failed
57065|155|3|96|2|42|1|910.79|Completed
66695|348|4|37|5|1|2|1809.9|Pending
50745|1667|1|23|2|11|2|3866.27|Failed
9574|1552|2|84|1|43|3|447.33|Failed
3861|186|3|63|4|17|3|2039.4|Pending
7320|250|4|39|4|22|1|574.87|Pending
6909|67|1|50|2|45|3|9529.8|Failed
17994|445|1|53|1|40|3|1754.98|Pending
45989|1740|4|30|5|27|3|2394.31|Completed
42191|1168|3|46|5|28|1|2759.5|Completed
89442|1267|1|81|3|23|3|4601.06|Completed
54101|1495|3|22|5|18|1|3149.46|Pending
84161|1364|4|11|4|35|1|5358.11|Pending
53769|1256|2|54|3|9|2|6794.81|Failed
33352|1232|1|55|2|42|1|6631.29|Pending
54822|1390|3|23|5|48|3|1883.79|Failed
76050|1730|1|4|2|24|3|4419.39|Pending
39055|1426|2|26|5|12|2|6467.61|Failed
58184|511|3|63|5|48|3|1862.8|Completed
11676|643|1|24|3|9|1|1895.79|Completed
58135|1149|3|75|4|32|2|401.44|Completed
8272|759|1|40|3|22|3|5397.17|Pending
15769|173|1|16|1|20|1|8227.69|Failed
85573|858|3|24|3|2|2|9557.91|Completed
93729|1403|1|30|5|8|2|9921.57|Pending
37222|1327|2|64|2|2|1|1474.22|Failed
60022|776|1|22|2|43|2|7226.57|Completed
8547|152|2|94|4|48|2|2472.34|Pending
4514|1213|1|28|4|11|2|2123.26|Pending
20150|4|3|7|2|26|3|6612.37|Pending
77753|1181|4|13|5|43|3|2699.37|Pending
20927|95|3|7|4|31|2|7909.19|Failed
28378|235|1|63|5|25|1|9028.55|Failed
62225|408|2|15|1|29|1|7438.76|Pending
45613|1477|4|39|4|46|3|9921.22|Failed
27579|1338|1|26|3|43|1|4725.31|Pending
6467|1478|2|70|3|12|2|7474.67|Pending
37033|823|4|31|1|6|1|4137.23|Pending
45135|1602|3|74|4|9|2|1613.88|Completed
96301|1199|3|11|1|8|1|1013.08|Completed
90819|211|3|83|3|25|2|722.81|Failed
36637|1708|4|21|2|44|3|6297.33|Completed
75411|1443|3|2|5|12|3|7827.28|Pending
32754|1787|4|95|4|37|2|9525.62|Pending
96310|471|4|80|4|2|1|2614.77|Failed
16473|902|1|39|3|31|3|1259.69|Completed
76514|1258|1|69|4|24|1|1421.88|Failed
30225|1571|3|81|3|26|2|8100.23|Completed
25902|1446|2|89|1|9|3|3546.52|Pending
83545|197|4|94|2|44|3|6786.85|Failed
43884|795|3|58|1|36|1|5867.67|Completed
46797|1651|1|18|3|45|1|5285.75|Completed
27693|810|3|98|4|35|3|1462.01|Completed
91458|92|2|59|5|10|3|7554.92|Completed
73656|1206|3|30|1|15|2|946.01|Completed
79029|1352|3|6|2|37|1|551.96|Completed
41298|1150|4|49|4|13|3|7109.71|Completed
48962|1660|2|97|5|46|3|2222.14|Completed
39660|1103|3|96|3|25|2|1682.79|Failed
36246|1070|3|86|4|50|3|8872.2|Completed
83923|1277|1|36|5|3|1|5903.93|Pending
62672|784|1|91|1|16|3|5401.52|Failed
9119|819|1|50|5|40|1|7107.26|Failed
35219|216|3|14|2|27|2|5495.38|Pending
11487|746|4|83|3|3|3|282.82|Failed
99836|398|4|49|2|19|2|2919.54|Pending
96008|1737|3|53|5|28|2|4573.14|Failed
86428|1260|2|6|2|45|2|9214.02|Completed
88806|1592|3|53|1|6|3|6985.32|Pending
72662|1556|2|21|4|23|2|2238.52|Failed
87007|1327|3|88|3|7|2|5948.73|Failed
88576|368|3|14|2|5|2|7818.56|Failed
66596|808|2|80|2|23|1|3753.66|Failed
1094|1128|1|25|5|23|1|4704.22|Pending
50199|1150|3|11|3|14|2|8219.76|Failed
72969|1313|2|99|2|1|1|4244.62|Failed
55124|324|2|13|5|34|3|3894.63|Failed
65169|1701|1|88|4|22|3|5061.94|Pending
99912|471|1|11|3|24|3|20.71|Failed
18773|153|2|62|2|17|2|9589.77|Pending
73319|1736|3|52|1|15|2|90.26|Completed
85690|546|3|33|4|9|2|7734.56|Completed
87978|1422|3|45|4|49|1|8638.46|Failed
71308|1328|4|11|5|41|3|8796.06|Failed
60849|312|1|31|3|11|3|9480.42|Completed
73507|1151|1|61|5|44|3|7608.78|Pending
48170|971|4|73|2|25|3|5783.26|Pending
38985|478|4|33|4|38|3|5004.43|Pending
64796|537|4|50|1|37|2|6323.77|Pending
22014|200|1|22|4|5|2|2295.12|Completed
1653|896|1|72|1|19|3|4287.49|Completed
13149|1572|4|40|4|7|1|4757.24|Failed
73554|925|3|10|4|42|2|1553.45|Failed
49834|290|3|51|4|2|1|2078.47|Pending
52893|1671|2|44|1|29|3|4114.41|Completed
59143|511|2|32|5|8|2|2810.69|Failed
10806|1356|1|37|2|42|2|5912.41|Pending
18438|735|3|1|3|41|2|4149.16|Pending
54172|288|3|41|5|17|2|7953.03|Completed
67065|315|2|41|3|6|2|9053.4|Completed
41733|1655|1|8|1|37|3|9162.2|Failed
19221|1322|1|100|3|24|2|8574.91|Completed
97861|1205|4|6|1|30|2|8361.48|Completed
18903|1555|2|32|4|46|3|4982.25|Completed
30936|1768|2|76|5|7|1|6422.34|Failed
89157|1771|1|12|4|42|2|5556.49|Pending
98574|1770|3|4|2|38|3|2137.85|Completed
57808|58|2|92|3|30|2|9763.49|Pending
66769|1572|2|39|1|7|3|8289.55|Completed
8241|300|4|39|4|33|3|523.34|Completed
19242|40|4|48|2|2|1|4877.37|Pending
96552|217|3|90|5|48|1|5168.77|Completed
99458|1652|1|62|1|14|3|4342.66|Completed
61560|1186|3|32|5|2|3|8866.52|Pending
25283|877|4|44|5|2|2|8788.75|Completed
8311|201|1|87|2|30|3|1592.69|Completed
42580|945|4|37|4|1|2|8316.94|Pending
35312|467|1|68|4|48|3|6673.12|Failed
39836|1804|3|76|1|26|3|6772.91|Failed
14283|578|3|70|3|22|1|3135.12|Pending
12024|193|3|69|1|1|2|4418.01|Pending
70195|1687|4|42|4|21|3|1785.86|Pending
69460|1198|1|22|5|17|3|7743.37|Pending
2747|1820|2|89|2|48|3|6393.73|Failed
97818|1326|3|61|5|5|2|2936.77|Completed
54970|1242|2|39|2|43|1|3399.61|Pending
87213|509|2|8|5|38|2|8399.99|Pending
32471|1145|3|50|1|50|2|442.64|Pending
51037|49|4|60|3|17|3|1517.72|Failed
31083|995|4|63|3|3|1|3683.47|Failed
79075|916|1|9|2|25|3|2702.41|Completed
55182|1681|4|79|3|43|1|6747.83|Pending
83220|1475|1|10|3|8|1|2931.69|Pending
73104|1636|4|69|1|25|2|2788.17|Pending
56810|1177|2|72|4|50|3|177.39|Pending
27804|302|3|13|1|38|1|5162.77|Pending
18722|144|4|98|2|15|2|5595.07|Pending
80921|1671|3|72|2|7|2|5936.6|Pending
51912|39|2|42|3|6|1|8875.2|Failed
40136|335|2|1|3|43|3|7430.96|Completed
91236|336|3|62|3|7|1|4758.26|Completed
23620|1205|1|1|5|17|3|9530.15|Failed
91709|312|4|48|4|15|3|8173.69|Failed
38218|1618|1|66|1|7|3|8221.02|Failed
31159|1124|2|78|3|25|3|83.68|Pending
25225|1036|2|33|3|40|3|2675.93|Failed
47129|1587|1|76|3|7|2|3081.78|Pending
21550|625|2|94|5|22|2|9866.89|Failed
76503|405|1|1|2|27|2|3329.0|Failed
96450|111|3|7|2|29|3|1519.73|Failed
25017|109|2|96|4|40|1|7946.07|Completed
6594|102|2|81|2|11|1|1497.78|Failed
66128|1656|4|100|3|3|2|252.3|Pending
6045|603|1|17|5|30|3|1858.38|Failed
23874|1336|3|42|3|8|1|4989.68|Completed
69304|1183|3|52|2|1|2|8581.1|Completed
58289|1065|4|93|3|1|1|5457.64|Pending
62995|478|2|67|1|42|1|8581.31|Failed
19877|1509|2|37|3|26|1|1531.85|Failed
98944|177|3|84|5|1|2|6992.24|Completed
47275|390|3|18|3|2|1|1290.57|Completed
45836|924|2|36|1|16|1|5317.31|Pending
10923|1064|1|22|3|41|3|818.09|Completed
43944|353|2|72|2|38|1|3603.55|Completed
70348|692|3|97|5|12|1|543.5|Completed
23802|377|2|68|5|36|3|8115.02|Completed
16455|1550|1|13|1|12|1|7311.69|Failed
66061|35|4|91|5|18|1|6584.67|Pending
61325|229|2|89|5|50|1|3007.05|Completed
83500|76|3|13|4|7|1|7539.55|Pending
11712|511|2|37|2|30|2|9409.49|Failed
9339|305|2|50|2|42|1|4608.5|Pending
52257|1806|3|100|3|44|1|9056.71|Pending
23798|503|3|24|3|5|2|2166.09|Completed
14791|793|1|6|3|2|2|2301.91|Pending
67003|422|1|55|5|10|1|1293.15|Failed
68785|1413|2|49|1|28|3|1391.55|Completed
63275|1629|3|77|1|35|3|5966.01|Completed
30771|1019|2|90|4|43|3|2196.69|Pending
47500|1697|4|21|1|23|2|6833.5|Completed
59385|915|2|3|1|11|2|9200.93|Failed
34527|870|1|76|4|15|3|6710.09|Failed
1931|447|2|8|2|17|2|3020.94|Completed
15225|394|1|70|5|13|3|8100.89|Failed
74572|873|4|60|5|7|3|5924.25|Pending
84533|1648|1|96|5|1|1|6674.88|Pending
94170|96|2|17|2|34|3|7710.99|Failed
53681|1495|1|3|5|21|1|9725.27|Failed
75229|1347|3|26|4|19|3|7760.66|Pending
99361|1098|1|97|5|17|3|6098.08|Completed
96148|761|4|11|1|1|2|1529.74|Failed
6817|653|4|89|1|50|1|3518.65|Pending
88165|969|4|69|4|7|1|3613.58|Pending
77342|410|3|80|4|46|3|6521.61|Completed
95523|1573|2|34|5|31|3|286.04|Pending
52587|1154|1|47|1|27|1|702.4|Completed
26734|661|3|33|3|18|2|177.61|Completed
23784|735|4|79|5|18|2|1315.08|Pending
31363|1087|2|12|4|41|1|4477.73|Failed
92174|498|1|83|1|5|3|2399.49|Completed
47340|1444|2|62|5|18|3|2696.21|Failed
22212|1708|1|40|3|6|2|3560.95|Pending
4813|317|4|44|5|28|3|3623.13|Completed
55710|1006|4|73|1|12|3|6328.89|Completed
11647|1684|1|10|5|16|2|6041.82|Pending
93723|1013|4|5|3|10|1|4045.35|Failed
78629|716|4|64|2|24|1|2451.07|Failed
46881|1722|3|16|5|20|2|4590.21|Failed
3402|867|2|1|2|49|2|5869.56|Failed
58258|1481|1|53|2|40|1|1799.44|Pending
98478|1759|3|56|4|18|1|4682.91|Failed
60452|77|1|40|5|22|1|7598.26|Failed
25644|600|3|78|1|36|1|7067.86|Completed
14351|261|4|28|3|32|1|5440.43|Pending
97507|579|4|61|2|13|1|2028.83|Failed
53010|1453|3|33|5|39|2|6777.4|Pending
79983|473|2|93|3|41|1|7455.29|Completed
97625|1414|3|32|2|5|1|717.04|Pending
44916|443|3|43|4|1|1|9173.05|Failed
21546|1270|3|76|3|47|3|2044.58|Completed
23566|1652|3|10|4|46|3|8931.08|Failed
3231|1491|4|96|3|40|1|6637.79|Completed
82827|1452|1|63|2|50|2|1000.7|Pending
78347|1493|1|18|2|32|2|2852.77|Pending
96946|1106|2|61|5|12|2|6944.73|Failed
81473|539|1|94|3|49|1|4140.24|Completed
50897|909|1|17|2|19|3|2525.72|Pending
5045|1354|1|81|1|42|1|1772.84|Pending
11954|453|3|61|2|27|1|2194.02|Failed
35741|1179|1|73|3|28|1|4343.93|Pending
80902|643|4|25|2|40|1|3670.93|Failed
46048|304|1|13|4|31|3|3424.88|Completed
50086|612|3|11|3|39|3|978.59|Completed
81448|1122|1|5|4|40|1|8095.1|Failed
5476|1269|1|74|5|36|2|713.68|Pending
36344|1315|2|61|2|20|3|291.08|Pending
21742|1791|3|56|4|19|1|2564.87|Completed
87638|1237|1|83|5|38|1|2795.41|Failed
85197|763|4|32|3|5|3|1250.85|Pending
99397|126|4|95|4|24|2|7120.12|Pending
35939|371|1|32|3|27|1|368.22|Completed
5497|145|1|67|4|7|2|890.31|Completed
97973|482|3|66|2|19|1|9739.22|Failed
48950|633|1|21|2|17|1|2105.28|Pending
60266|756|1|93|5|20|1|315.96|Completed
7514|761|4|73|3|31|3|3459.07|Failed
49011|864|1|95|3|48|2|7204.7|Failed
94689|891|1|23|5|48|3|7643.85|Completed
55855|398|3|91|4|3|1|3379.87|Failed
31637|249|1|62|2|43|2|7487.03|Completed
747|573|2|71|5|24|2|6877.05|Completed
45439|1081|1|46|5|1|1|3574.55|Failed
78281|201|4|2|1|28|3|8151.25|Completed
80753|1180|2|75|2|2|2|5997.73|Completed
25210|1683|4|84|4|32|2|6158.1|Pending
82498|654|4|6|5|31|3|4114.87|Pending
29320|201|1|48|4|8|3|9096.74|Pending
23183|564|1|53|4|44|1|2035.0|Completed
62335|303|3|51|1|6|2|1275.74|Failed
95603|1422|1|35|5|34|1|6033.54|Failed
45284|755|3|55|2|33|3|150.93|Failed
73731|1062|4|68|4|46|1|1293.76|Pending
32249|268|4|64|1|6|3|7421.54|Completed
35408|973|3|17|4|49|1|6178.22|Failed
32230|40|3|53|4|26|1|597.11|Failed
94460|1362|2|2|5|49|3|3665.37|Failed
18420|1575|4|93|2|35|3|6332.69|Pending
5188|1765|4|94|2|43|1|5148.49|Completed
78557|788|2|99|4|30|2|3028.57|Completed
61522|1153|3|81|5|9|1|9224.77|Pending
87714|994|1|2|3|6|1|3032.15|Completed
56442|1277|3|45|2|48|1|5126.48|Pending
67848|32|1|65|1|26|3|3894.88|Completed
25378|1726|3|34|5|23|3|9833.56|Completed
83334|1009|3|48|3|25|3|8102.55|Failed
51244|943|2|71|3|48|2|7441.25|Pending
92641|878|3|19|4|19|2|4641.66|Failed
72408|1012|1|5|3|35|2|9762.56|Failed
23280|1732|2|53|4|26|3|4659.87|Pending
26311|1627|3|32|5|15|3|5867.78|Failed
38349|208|1|99|2|48|2|8065.33|Pending
11037|586|1|49|3|33|3|9194.24|Pending
40639|1403|2|95|3|48|1|9392.13|Pending
29688|1325|3|44|4|29|3|8346.54|Completed
29082|457|1|33|1|40|3|4908.86|Failed
98364|1708|1|96|5|44|1|2438.9|Completed
7095|50|1|20|4|19|3|5785.32|Pending
43256|1178|4|29|2|40|3|4226.3|Completed
85097|1062|3|41|3|7|3|3414.48|Failed
50463|1278|3|24|1|39|1|5945.63|Completed
65438|803|2|42|2|47|1|6457.95|Completed
87559|1277|4|69|2|8|3|606.53|Failed
97163|1136|2|16|5|2|1|2892.48|Pending
79057|56|4|3|3|46|1|2082.67|Completed
56290|1790|3|77|2|7|1|1647.49|Completed
77848|344|2|35|3|35|2|9120.29|Failed
65256|841|3|57|3|33|2|8179.16|Failed
28336|120|3|35|4|27|3|1361.41|Pending
10563|364|2|52|1|20|3|3480.19|Pending
79818|1574|4|58|2|44|3|5025.01|Completed
12191|398|3|72|5|42|1|5069.68|Pending
36991|456|1|62|3|5|2|1507.98|Failed
45240|1247|4|48|4|19|3|7614.06|Completed
21258|412|3|62|1|20|1|6896.22|Failed
41411|1038|2|57|5|10|1|5983.62|Completed
55309|706|4|73|1|9|1|7486.88|Completed
70482|396|2|43|5|44|2|8201.77|Pending
55140|410|2|36|5|27|3|212.76|Completed
75155|910|2|38|4|10|3|1004.99|Pending
5418|83|3|53|3|6|2|7988.18|Pending
22350|166|4|79|1|43|1|5323.76|Pending
82932|486|3|13|1|11|1|21.62|Completed
1857|1608|2|41|2|32|1|2788.69|Failed
39366|1637|1|77|3|3|2|6598.43|Pending
95303|1564|3|74|4|42|1|2757.94|Pending
46616|1002|4|75|1|1|1|7522.15|Failed
82800|1662|1|44|2|37|2|2817.78|Failed
2548|305|4|19|3|33|1|9125.08|Completed
46335|224|4|49|5|26|3|6328.21|Completed
23024|213|3|30|4|22|2|3424.35|Failed
3237|555|2|100|5|35|1|8594.13|Pending
65624|1172|2|79|4|18|2|4762.02|Pending
54709|880|4|47|1|19|2|6027.81|Completed
73047|1226|2|56|1|4|2|7664.84|Pending
80930|549|3|36|3|12|3|5903.52|Completed
18733|1430|3|58|1|11|3|8184.78|Completed
6054|1632|2|72|3|6|2|7161.49|Failed
6890|1647|2|56|2|8|1|4606.48|Pending
12175|34|2|36|3|44|2|6317.77|Pending
97885|1520|3|40|4|43|1|4259.88|Pending
66797|217|3|41|4|30|3|2651.64|Pending
97288|453|1|79|3|34|2|8887.34|Completed
22155|623|1|89|2|50|2|2999.81|Failed
33210|169|1|54|2|28|1|893.18|Failed
19067|1448|1|48|3|39|3|3166.78|Pending
19863|701|3|84|2|44|3|2740.28|Completed
96755|285|2|80|4|5|3|2455.88|Failed
47970|359|2|28|1|49|2|7770.07|Pending
72659|1704|2|80|5|20|2|9285.52|Completed
55479|467|3|94|3|18|1|2359.4|Pending
36130|1057|1|98|3|6|1|8638.06|Completed
23462|222|3|41|4|27|3|5486.78|Pending
69762|201|4|10|5|10|2|762.17|Pending
64635|451|4|17|2|7|1|7986.25|Pending
48811|640|4|4|3|9|3|7232.08|Failed
10651|927|1|57|2|5|2|5571.42|Pending
63718|1491|3|54|4|5|1|9592.13|Completed
60611|894|1|54|4|1|3|4402.26|Failed
22668|1797|3|71|3|18|1|9321.5|Pending
50627|1287|3|48|2|5|2|9989.82|Failed
43390|875|4|51|4|23|3|9512.24|Failed
40608|1384|2|64|5|15|2|6236.89|Failed
21772|1303|3|22|5|13|2|2440.5|Completed
80583|10|1|91|3|11|1|6528.14|Pending
65622|1469|1|96|2|50|1|7614.31|Pending
21619|870|1|27|4|16|2|4767.12|Failed
90086|1531|4|49|5|16|2|7916.83|Pending
67247|239|2|3|3|33|3|124.27|Failed
16207|221|1|25|5|22|1|3493.91|Completed
46612|655|1|33|3|2|3|4659.86|Pending
46793|1445|4|93|1|7|2|3358.23|Pending
22075|459|1|94|4|20|2|1881.01|Pending
18695|1581|1|58|4|5|1|8892.25|Completed
96295|594|2|30|3|47|3|8510.88|Completed
30720|1439|1|57|2|31|2|1981.48|Pending
24996|1404|3|18|2|19|2|9329.3|Failed
22180|739|1|60|4|28|3|2206.12|Completed
45179|1190|2|27|2|35|1|7573.28|Pending
1983|1480|1|84|5|11|2|2342.37|Pending
43533|1285|2|67|3|45|1|4516.55|Failed
48083|795|3|42|1|45|1|3096.33|Pending
72739|18|4|11|3|3|2|857.88|Pending
63820|1697|2|98|2|26|2|6937.66|Pending
65144|392|3|22|1|18|2|4674.91|Failed
11272|784|1|54|2|16|3|5788.11|Pending
56000|1675|4|70|4|35|1|8522.37|Completed
97236|1275|1|47|4|45|3|7994.22|Pending
44006|1386|3|22|3|38|1|1988.32|Failed
63721|1708|4|86|4|18|3|6440.06|Pending
48750|413|1|18|2|37|2|4910.28|Failed
34839|1052|3|35|3|22|3|4452.76|Failed
63911|1396|4|29|5|36|2|8372.21|Completed
22616|484|2|61|2|31|2|7850.18|Failed
35462|1244|1|3|2|28|2|7270.62|Pending
75404|523|3|6|3|49|2|4343.23|Completed
50298|1399|4|19|4|6|3|8972.58|Pending
36093|298|4|68|3|15|1|3814.29|Completed
22614|641|1|41|2|14|3|1830.86|Completed
65678|693|4|98|1|25|2|7066.96|Completed
59749|485|3|91|5|33|3|9639.68|Completed
75445|1010|2|73|3|14|2|6379.7|Pending
84957|1432|3|43|2|24|3|1501.07|Completed
3252|1008|2|52|1|33|1|74.23|Pending
72080|657|4|75|1|7|2|2300.8|Completed
85241|437|2|74|2|34|2|9733.95|Pending
26740|388|2|61|5|9|3|3436.99|Pending
79611|1770|1|22|5|18|2|4505.85|Failed
92420|648|4|91|5|29|1|5444.41|Failed
56037|1278|4|99|5|5|2|7654.86|Failed
61618|62|1|80|5|2|2|105.35|Failed
73196|1668|2|11|5|37|3|9020.03|Completed
98210|771|1|60|2|48|1|36.96|Completed
45173|886|2|30|1|21|1|1383.91|Failed
35523|287|4|25|2|30|3|8696.13|Completed
73806|497|4|49|5|24|1|9832.59|Pending
23495|400|3|50|5|49|2|5039.26|Pending
45978|960|2|80|4|10|2|6824.5|Failed
43260|967|1|25|1|26|2|4690.63|Failed
13582|931|3|99|3|49|2|5496.35|Completed
86599|740|1|59|4|7|2|6130.41|Failed
42751|276|3|78|3|38|2|6591.68|Completed
71884|226|4|81|3|21|1|6787.38|Completed
11489|287|4|68|2|29|2|7798.28|Failed
59295|546|1|4|3|21|2|6384.33|Pending
25036|1671|2|87|5|26|2|4167.64|Pending
27727|476|4|91|1|27|3|6833.0|Failed
85270|435|1|7|5|47|3|8547.85|Completed
25780|918|3|46|1|10|2|3002.67|Completed
16286|265|2|79|3|18|2|5175.77|Failed
97732|1436|1|30|4|18|1|1345.92|Failed
30212|1062|2|62|2|6|2|3437.74|Pending
7658|979|3|70|5|29|3|7554.03|Pending
67594|114|2|11|2|2|2|4017.06|Completed
66000|750|4|42|3|20|1|4085.75|Failed
63489|123|1|67|3|40|3|3976.2|Pending
81152|1229|4|93|1|13|3|9103.3|Failed
48436|1105|2|78|1|11|2|8884.41|Failed
26847|916|2|30|3|31|3|5109.35|Failed
8109|188|2|15|1|14|3|9341.28|Pending
25974|464|2|52|1|14|1|1727.62|Failed
61722|1612|1|34|3|27|1|9465.1|Failed
3745|154|4|13|5|10|1|9713.29|Failed
15436|750|4|54|4|7|2|3496.87|Completed
15797|1056|3|10|1|2|2|768.71|Pending
5457|1265|4|33|4|36|3|7511.04|Completed
64891|1822|1|58|1|17|2|7358.52|Completed
28359|1801|4|90|1|7|3|4416.09|Failed
91352|1696|1|71|5|21|2|3879.26|Pending
87449|31|4|36|3|22|1|9317.95|Completed
95833|359|3|73|5|50|3|5414.4|Completed
20623|695|4|51|5|47|2|7785.11|Completed
68520|283|3|64|1|41|1|4767.2|Failed
7900|635|1|8|3|42|2|5535.42|Pending
88211|718|2|19|2|38|3|999.03|Failed
27023|708|3|68|1|50|1|6296.13|Completed
9189|1198|4|48|4|19|3|67.75|Failed
26261|1231|1|44|4|39|2|1109.62|Completed
19804|91|3|55|4|37|1|1696.35|Failed
40884|340|1|16|3|20|2|5008.09|Pending
97903|93|1|51|4|50|2|6808.21|Failed
83609|556|3|65|3|43|3|3065.93|Failed
95998|107|4|65|4|8|2|1014.7|Completed
46791|561|1|56|5|16|2|6580.35|Failed
52366|817|2|51|3|28|2|1384.73|Pending
72637|853|4|100|3|44|3|5770.37|Failed
45772|298|2|19|4|14|3|5163.65|Pending
81043|1397|3|22|1|27|3|8492.8|Pending
80158|432|1|62|4|9|3|4919.26|Failed
29882|968|2|41|1|23|3|9726.21|Failed
91190|523|2|91|3|44|2|9226.2|Completed
56043|1417|4|18|2|46|3|597.19|Completed
21956|1343|3|84|1|47|1|9507.55|Completed
67738|1741|4|81|2|28|2|6380.27|Completed
