loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
56749|1284|27|38|45|2|348907.56|Rejected
6440|527|49|17|45|1|463565.03|Approved
31403|581|19|97|42|2|227501.92|Rejected
46100|359|33|54|26|1|74915.81|Rejected
20657|1190|31|72|5|2|367223.17|Rejected
91180|201|34|35|34|3|176398.41|Rejected
45141|1191|37|62|34|2|132540.95|Pending
13895|638|38|44|46|2|435627.19|Rejected
29363|897|18|42|46|2|101592.47|Approved
56081|1034|2|31|28|1|128637.04|Rejected
70934|969|47|65|42|2|52114.59|Pending
48143|658|29|33|43|2|94422.69|Rejected
65136|729|26|60|28|3|498306.9|Rejected
22492|627|16|36|37|1|485560.04|Pending
68521|1642|24|82|34|1|43177.28|Approved
12134|560|33|12|46|1|174090.25|Approved
86035|1797|38|17|33|1|401042.63|Pending
35|827|39|21|25|2|130215.2|Pending
97964|652|47|94|45|1|258561.31|Rejected
98861|391|32|53|35|2|162512.52|Pending
47104|1424|33|84|7|1|213306.69|Pending
98022|1088|35|89|8|1|238494.17|Rejected
96201|1688|48|17|39|2|468479.41|Rejected
19498|1030|5|27|29|3|73885.25|Pending
52447|1554|15|78|9|1|36572.73|Pending
60109|412|30|53|19|3|94159.65|Rejected
25091|914|39|44|27|2|451201.14|Approved
98325|747|21|51|40|2|373654.08|Rejected
19240|1358|35|42|3|1|310558.37|Approved
85143|710|15|26|42|1|308746.78|Rejected
29434|1425|17|92|47|1|141198.37|Pending
56666|1499|4|17|49|3|363657.52|Pending
64480|867|24|76|21|2|120789.11|Pending
40269|1083|15|91|35|1|69460.95|Rejected
4979|1063|18|19|36|3|466362.3|Approved
40244|1599|48|49|12|1|130061.93|Rejected
60030|592|21|1|18|3|499266.98|Rejected
32525|48|35|71|40|1|418574.66|Rejected
70020|67|12|76|1|1|422267.35|Approved
6378|1502|19|32|27|3|133540.26|Approved
67261|777|46|14|35|3|247073.21|Approved
61349|835|10|52|9|3|472055.83|Rejected
4402|101|5|66|30|2|474314.05|Rejected
15286|1073|22|91|44|3|23387.41|Rejected
44668|261|4|79|35|2|256593.83|Pending
98886|289|34|47|1|2|371826.52|Approved
58014|1576|15|77|7|1|494129.22|Approved
43879|790|15|27|34|2|376393.99|Approved
26037|1663|48|6|42|1|320116.37|Rejected
65250|1179|41|74|49|2|473702.97|Pending
88101|1579|35|15|40|3|141907.96|Approved
86398|1442|18|31|33|3|404773.3|Pending
92825|1769|6|82|5|1|383729.43|Rejected
13876|72|1|54|32|2|333407.03|Pending
4656|1545|44|59|6|1|270399.46|Approved
34112|1466|27|57|44|1|368411.73|Rejected
72117|1037|12|1|42|3|254733.75|Approved
83272|1455|40|37|13|3|79254.29|Rejected
71172|248|7|72|19|3|95503.13|Rejected
17010|1035|19|90|30|1|248471.16|Rejected
69728|540|5|81|11|2|120720.7|Pending
21746|890|35|1|41|3|409934.23|Rejected
2559|1234|4|22|26|1|153894.48|Rejected
23072|1133|34|89|50|2|287565.43|Pending
24660|651|26|32|17|2|256971.81|Pending
15867|141|18|33|43|3|406715.61|Pending
32043|529|8|69|35|2|356405.43|Rejected
309|1571|8|15|12|1|204410.32|Pending
28201|1144|40|39|16|1|248431.38|Approved
56425|1473|38|79|32|3|73824.48|Pending
86487|1400|25|46|41|3|99977.64|Rejected
87193|40|9|27|33|2|487781.96|Rejected
61931|908|10|13|11|2|442734.46|Pending
94876|1088|47|56|19|1|292121.01|Pending
48840|535|43|40|10|1|206695.22|Rejected
51181|546|40|95|10|1|445589.89|Pending
86993|53|49|31|33|1|306102.71|Rejected
70049|370|35|25|35|3|78023.31|Rejected
76298|224|31|77|28|3|436216.99|Approved
57800|30|36|85|18|2|163701.52|Pending
21210|885|17|38|27|1|491690.47|Rejected
7322|1719|12|82|33|3|267115.85|Rejected
26924|180|45|69|34|1|304021.95|Approved
61556|1549|9|38|17|2|57212.47|Pending
60467|369|31|67|48|1|160571.84|Pending
84187|1657|35|12|35|2|234622.14|Rejected
5740|1693|28|42|43|3|366767.0|Rejected
77147|967|46|92|26|2|82645.43|Rejected
38057|1375|9|16|11|3|386649.52|Pending
77710|1605|13|15|20|1|195501.55|Pending
68255|962|13|42|21|2|340801.78|Approved
5466|208|42|61|4|1|129291.52|Approved
43373|845|36|13|10|2|486028.13|Approved
88042|652|31|53|10|1|87871.52|Rejected
41575|937|33|49|15|1|448608.29|Pending
40677|324|5|2|44|2|158438.54|Approved
13034|776|27|83|3|1|273930.96|Pending
69655|1177|21|73|31|3|54850.6|Rejected
94051|1550|39|36|28|3|229305.84|Approved
3859|181|22|44|35|1|419730.92|Approved
24301|1282|26|74|7|1|315794.37|Approved
8087|1514|38|8|17|1|120902.87|Pending
19049|427|15|73|28|3|273768.86|Pending
66025|588|31|28|41|1|209689.51|Approved
68473|160|15|57|35|3|104631.49|Approved
18586|1066|4|60|22|2|353817.56|Approved
35385|1269|28|95|30|1|356658.61|Approved
76466|1077|17|65|24|1|46393.52|Pending
42715|6|31|48|8|2|132185.48|Rejected
52417|316|44|3|3|2|285123.02|Rejected
33012|444|8|93|3|2|95714.51|Pending
45853|575|5|43|7|2|171741.33|Pending
49279|639|26|100|42|1|494727.02|Pending
48018|1819|11|64|30|3|184473.95|Approved
7980|240|49|49|23|1|249192.91|Pending
87066|87|30|11|43|3|30836.26|Approved
79863|1046|42|47|40|1|206680.86|Approved
85897|1106|37|27|45|3|75387.56|Pending
17694|884|24|34|2|3|104323.1|Rejected
66923|1571|6|62|21|3|337603.93|Rejected
76445|960|5|60|20|1|431497.73|Rejected
3341|1659|43|18|17|1|8894.37|Rejected
52920|1372|46|77|29|2|258897.17|Approved
1714|1247|34|5|22|2|400038.15|Rejected
89770|1338|46|54|32|3|482025.76|Approved
64557|79|3|99|12|1|323210.13|Approved
29012|129|50|44|4|1|69255.52|Approved
1273|141|12|96|32|1|310939.63|Approved
24697|1714|44|16|23|3|54544.03|Approved
70580|866|27|18|32|3|472773.96|Pending
44081|1555|40|79|29|3|427139.4|Approved
50815|324|3|48|18|3|35476.38|Rejected
93184|215|28|93|22|3|391734.36|Approved
92118|1002|13|32|31|2|471788.72|Rejected
72045|995|24|98|47|1|216559.55|Approved
85545|1497|42|4|50|2|75899.16|Pending
46293|1164|6|19|9|3|76560.37|Approved
75578|545|10|42|44|3|480756.96|Rejected
10901|1280|38|60|13|1|152325.76|Rejected
45034|842|18|66|16|2|44612.96|Approved
43282|1275|50|30|14|1|378700.66|Rejected
107|700|39|73|13|3|300141.44|Rejected
91134|484|5|6|16|3|145821.83|Approved
76475|1273|40|43|31|1|459244.63|Rejected
43452|1575|21|76|3|2|113539.84|Rejected
78655|1549|33|53|43|3|91111.32|Rejected
18524|29|47|75|50|2|172483.9|Approved
99314|881|22|12|35|3|113378.15|Pending
87496|825|23|83|45|1|388271.49|Pending
72601|1423|44|16|9|1|67784.57|Rejected
9270|749|28|41|18|1|345421.8|Rejected
62426|41|47|36|30|2|71629.9|Approved
41656|955|34|79|31|1|351828.27|Rejected
70105|220|39|32|50|3|288014.54|Approved
39016|540|23|71|10|1|25760.98|Approved
22118|1448|4|68|1|3|208825.23|Rejected
26612|1810|28|63|7|3|74584.96|Rejected
55119|1484|21|88|39|1|266661.58|Pending
74893|1091|43|91|14|3|222307.12|Pending
21321|1208|10|83|34|2|249641.13|Rejected
39129|659|34|13|10|1|348875.92|Rejected
82447|1571|19|91|13|3|53029.02|Pending
42945|403|47|72|30|2|391143.32|Approved
13603|1335|9|68|37|1|401167.38|Pending
88757|1183|1|1|50|1|125369.77|Pending
37227|1093|37|4|34|1|174189.93|Rejected
56885|1411|25|34|39|3|477235.75|Pending
49162|754|21|46|16|1|293764.18|Rejected
7876|808|15|35|7|3|190158.02|Approved
73833|688|14|31|11|2|233804.54|Pending
69295|204|19|29|26|1|270131.12|Pending
99027|72|20|84|37|3|255173.62|Approved
34063|1632|17|21|3|2|382403.84|Rejected
61506|420|18|91|41|2|315933.49|Pending
12238|1621|36|20|24|2|58795.51|Pending
4581|204|3|72|19|1|368251.95|Approved
32887|1074|29|60|33|3|105569.6|Approved
42300|578|30|17|49|1|118660.06|Pending
80631|359|15|79|2|2|92246.95|Pending
5299|439|39|64|21|3|302374.4|Approved
15410|1368|12|3|30|1|62076.35|Pending
79378|1738|45|57|9|1|440783.85|Pending
27656|1508|36|38|37|1|462571.13|Rejected
36982|71|42|64|33|2|489092.98|Approved
4188|1691|47|97|17|3|354799.07|Rejected
82852|1501|19|90|44|2|374409.26|Rejected
31539|1136|12|4|16|1|242665.51|Pending
14614|406|45|16|3|1|400328.68|Approved
62005|1414|48|82|27|2|461060.52|Pending
70427|104|2|19|47|1|252702.06|Approved
38917|654|21|24|33|3|166271.95|Rejected
86004|657|27|10|9|3|461861.44|Rejected
31588|221|27|4|29|3|379131.33|Pending
91444|965|24|47|21|2|65123.56|Pending
23347|628|18|76|39|1|490210.59|Approved
29287|860|36|38|22|2|477088.61|Pending
66255|780|14|40|36|2|267795.54|Pending
19570|382|9|29|6|3|192091.23|Pending
7445|778|4|83|26|3|447250.39|Rejected
74372|41|27|48|1|2|486807.01|Rejected
56803|932|15|92|18|2|242431.3|Approved
7244|557|15|69|9|3|484561.39|Approved
52732|679|1|75|29|1|481270.3|Pending
66595|982|38|70|36|2|85236.86|Pending
46944|1248|48|26|16|3|346635.52|Approved
56319|609|28|9|46|1|307730.14|Rejected
43745|391|35|72|40|2|67369.93|Approved
77235|1533|25|94|44|1|304590.97|Approved
5527|345|28|18|25|1|233296.45|Rejected
62897|76|1|49|35|2|372355.05|Approved
67052|359|3|60|34|3|485181.39|Pending
41695|142|33|92|8|3|343921.09|Rejected
19789|1100|50|20|31|1|78217.31|Rejected
10242|1309|4|2|11|3|496969.82|Rejected
76542|605|44|98|20|1|469047.74|Rejected
2150|1503|33|81|11|1|193778.79|Rejected
55104|911|27|69|43|1|497753.38|Approved
97892|1505|21|74|25|3|228133.67|Pending
74742|1518|26|43|49|3|178187.68|Pending
64621|1607|48|33|32|1|454463.41|Approved
96337|1125|19|61|23|2|7714.01|Approved
92435|1115|20|34|43|3|178103.32|Approved
49762|1094|23|73|47|2|17560.54|Pending
97275|1256|34|52|24|2|471073.21|Rejected
53562|969|12|79|5|1|368951.8|Approved
92456|339|31|80|13|1|268426.97|Rejected
85570|1684|34|75|38|2|432166.82|Approved
86219|1757|35|97|34|2|212731.63|Approved
94456|1198|31|99|21|1|342886.48|Pending
22193|166|16|28|49|3|269596.47|Rejected
91927|391|7|64|12|1|104171.39|Rejected
32108|199|37|7|35|1|153888.7|Pending
73928|464|27|19|10|2|112825.84|Rejected
5361|654|28|19|40|2|127749.03|Rejected
52367|1705|48|2|15|1|158863.14|Pending
3827|996|29|58|1|3|62511.74|Pending
79803|1457|1|81|49|3|485596.87|Pending
53012|1458|45|53|5|2|297565.54|Pending
44734|1195|42|5|12|2|456528.49|Rejected
78726|1477|14|9|41|2|112826.78|Pending
62057|1027|37|47|16|2|108750.87|Approved
49779|1218|21|42|17|2|63424.21|Pending
7167|1209|13|55|17|2|304405.1|Approved
70769|689|45|34|11|1|291206.47|Approved
24706|1504|47|34|43|2|344032.88|Rejected
57682|1727|19|87|7|1|431968.11|Rejected
35004|1065|14|31|38|3|304158.52|Approved
24641|1122|17|87|30|3|299402.2|Pending
25843|949|31|54|25|1|234581.63|Pending
2575|1317|5|34|4|3|467928.65|Pending
39815|793|33|43|30|2|237856.77|Approved
85705|367|40|26|17|2|317861.28|Rejected
61599|1521|6|47|42|1|136041.56|Rejected
67428|828|8|37|48|1|138531.75|Rejected
62737|1320|34|7|22|1|43603.38|Approved
76541|364|39|74|25|1|396952.17|Approved
46280|1120|46|10|9|1|291243.39|Pending
55603|580|32|67|28|3|242136.92|Approved
37548|1315|8|14|44|2|62906.05|Approved
76918|699|37|9|38|1|322080.72|Rejected
92286|586|2|67|33|2|207966.05|Rejected
4762|1579|49|32|40|1|344301.52|Rejected
43096|390|31|28|32|2|207662.85|Rejected
22328|1052|32|100|4|3|29728.47|Approved
16343|1522|39|81|11|2|293240.65|Rejected
32729|1795|33|88|23|3|334320.84|Pending
44136|738|34|24|32|1|416321.35|Pending
50534|1162|18|47|28|3|298362.58|Rejected
24608|1239|9|55|44|3|487902.46|Pending
60129|1065|8|26|32|2|170769.09|Rejected
27972|1793|48|46|28|2|11083.21|Approved
13702|1479|13|63|2|2|109104.74|Approved
24812|1601|26|1|23|1|492680.22|Pending
84796|77|38|24|25|1|195239.67|Rejected
81759|619|27|34|40|1|50631.7|Approved
58477|1276|25|12|19|2|253945.47|Rejected
19748|1219|38|82|35|3|168148.04|Rejected
39028|413|30|32|7|3|49867.99|Approved
35209|1150|39|5|19|1|370999.82|Pending
39718|833|11|77|42|3|183012.73|Approved
60770|1747|7|46|23|1|61434.94|Rejected
77403|386|48|12|30|1|312697.23|Pending
84643|459|46|15|7|2|489501.05|Approved
67701|510|33|80|20|1|469923.86|Rejected
62909|1601|46|9|10|2|81657.18|Approved
12348|1694|34|76|19|1|44765.24|Pending
90972|999|17|27|29|3|416967.55|Pending
4273|1366|47|91|36|2|111143.74|Pending
53552|861|17|29|21|3|484967.43|Pending
60872|495|40|47|47|1|344458.9|Pending
38977|12|19|35|49|1|67350.94|Rejected
22092|93|2|30|3|2|248252.67|Pending
49290|1555|41|51|43|2|194101.2|Approved
24927|358|14|96|4|2|194227.78|Rejected
86364|480|14|2|16|2|400278.79|Approved
98911|1362|6|64|12|2|435939.45|Rejected
57353|1098|47|86|26|2|214324.04|Rejected
75736|93|48|62|19|1|429237.36|Pending
17874|1687|36|52|8|2|435242.12|Rejected
2428|523|38|24|32|2|275890.94|Rejected
48909|278|16|71|18|1|213918.22|Rejected
44983|57|29|39|4|1|414055.19|Pending
88857|1381|27|10|14|1|256779.91|Approved
4157|643|46|89|6|1|252781.43|Pending
86723|1553|46|22|3|1|68427.06|Pending
3065|408|12|46|5|2|273110.12|Rejected
88309|733|41|98|5|2|314238.44|Rejected
26993|1818|45|65|15|1|361256.69|Pending
45420|143|38|28|14|1|466632.13|Pending
63966|226|44|86|33|1|473542.22|Pending
23038|428|30|51|3|3|251655.28|Pending
72189|1711|3|93|16|1|367248.49|Rejected
11096|889|8|88|9|1|391996.03|Rejected
50851|210|17|5|20|2|304209.5|Rejected
17571|271|36|95|15|2|406468.66|Pending
66422|1684|13|56|1|1|453527.74|Approved
396|268|29|11|33|1|76704.11|Pending
43835|988|13|30|4|1|230738.2|Pending
71897|941|41|61|9|3|429998.35|Pending
1441|591|45|26|15|3|264764.69|Rejected
15365|1323|27|98|8|3|483395.4|Rejected
8852|422|6|6|10|3|341234.29|Rejected
60524|798|31|12|30|2|153724.51|Rejected
21319|227|23|17|44|2|407402.9|Pending
68144|1556|7|91|41|1|135418.87|Rejected
62545|138|11|82|17|3|322667.79|Pending
74989|1068|5|98|30|1|430598.04|Pending
31302|1562|5|79|6|3|158491.7|Approved
3904|1418|13|65|41|2|242142.85|Pending
18598|1296|11|46|43|2|499996.25|Pending
92458|468|11|7|44|2|32502.43|Rejected
81153|1019|48|6|37|2|445649.73|Rejected
68719|957|9|16|31|3|102653.0|Pending
65711|1300|50|77|31|1|356184.64|Pending
50197|360|2|20|4|3|412581.09|Rejected
91194|1674|21|44|15|2|214065.99|Approved
28855|1191|14|5|47|2|459663.62|Pending
44034|1624|22|54|22|2|285027.93|Rejected
74797|180|28|64|27|2|66004.97|Rejected
61431|926|5|53|49|1|97685.47|Approved
72959|67|50|93|9|3|228134.27|Approved
45347|1351|2|55|14|1|404540.54|Approved
60325|189|24|100|13|1|222682.26|Approved
51030|1396|22|9|22|1|172277.16|Rejected
12105|1673|4|25|19|1|30467.58|Approved
33222|375|12|14|40|3|297849.47|Pending
6341|317|12|41|43|1|114782.38|Rejected
97|341|44|64|19|2|217083.6|Approved
48512|1538|45|41|3|3|410169.2|Rejected
25521|751|33|26|49|2|375548.02|Approved
86272|82|48|81|8|1|220926.98|Approved
60070|1408|9|3|7|1|380643.03|Rejected
51704|362|2|99|19|3|112210.79|Rejected
78620|10|23|6|16|2|173461.05|Approved
72277|1737|46|14|7|3|446057.1|Rejected
69803|66|29|43|50|3|215346.91|Approved
97129|48|46|68|29|3|372603.04|Rejected
10843|1468|29|91|26|2|88570.99|Approved
60089|1119|48|26|33|1|56643.5|Approved
24667|660|23|74|22|1|98967.48|Rejected
12402|980|48|39|22|1|145420.42|Pending
60690|1298|19|49|36|2|427292.67|Approved
25570|1139|4|56|34|3|431055.38|Approved
98527|165|6|46|16|3|240991.8|Rejected
25759|1424|13|25|31|3|367079.7|Rejected
2605|932|19|51|25|1|409039.45|Approved
34702|377|35|76|49|2|357855.57|Pending
43091|1363|38|42|18|2|155330.71|Pending
22537|581|4|72|6|3|424631.49|Approved
17083|1758|31|30|14|2|95691.68|Pending
47594|1038|29|74|43|3|299189.31|Approved
20334|1089|30|12|45|2|274411.57|Pending
14802|166|20|8|26|2|293968.29|Pending
5422|597|31|53|12|2|273487.72|Approved
67905|1551|3|5|22|1|92106.29|Approved
91610|723|30|29|41|1|27205.89|Pending
21943|654|36|29|40|1|336422.75|Pending
19937|743|21|91|27|2|331976.11|Approved
91640|411|11|79|3|3|157845.75|Approved
22400|361|2|89|39|1|384249.96|Rejected
7210|769|42|54|25|3|289359.03|Approved
53848|195|9|88|42|2|337036.74|Pending
35833|808|41|16|49|3|99256.32|Rejected
86500|312|4|64|4|2|295229.62|Approved
26459|1706|11|11|1|2|129891.72|Pending
52596|1728|11|69|26|3|31267.32|Pending
65583|412|17|28|41|2|328052.12|Pending
37830|1444|10|95|2|2|197425.11|Rejected
99021|1097|1|77|6|1|366400.76|Approved
70152|46|37|25|39|3|489834.59|Rejected
24402|962|10|2|41|1|184936.62|Rejected
28243|710|32|87|42|1|220263.65|Rejected
87404|306|42|41|36|1|236768.73|Rejected
36820|45|50|72|13|2|118336.25|Rejected
69745|636|25|28|32|1|65304.78|Approved
41959|626|2|89|1|2|68339.37|Approved
60846|183|15|98|44|1|229375.04|Pending
29576|1602|5|29|46|3|10787.67|Pending
90173|162|29|72|38|2|367450.63|Approved
29229|214|50|36|12|2|454721.73|Pending
19735|1637|17|31|26|1|181803.94|Rejected
65623|113|43|53|47|2|54779.62|Approved
41724|1513|3|48|38|2|491814.85|Approved
17851|784|38|97|5|1|106473.74|Rejected
90991|708|20|67|37|2|408378.07|Pending
28958|832|22|17|27|3|78007.08|Rejected
72324|1722|15|90|8|1|439950.83|Rejected
8612|1708|6|4|7|3|360794.64|Pending
12422|1488|44|29|29|3|230635.87|Rejected
54402|217|34|86|5|1|163118.67|Approved
84223|980|5|80|35|2|202996.83|Approved
92143|932|44|39|7|1|159208.19|Approved
15646|300|20|3|35|2|22503.38|Approved
86657|1628|21|38|35|3|323154.59|Rejected
76278|635|7|80|18|3|46838.9|Approved
93872|1803|2|98|44|2|135076.65|Approved
63598|136|19|46|15|3|330828.11|Rejected
40732|605|28|68|34|2|192175.47|Approved
15452|1633|38|69|34|2|169224.07|Pending
60961|546|13|11|11|3|471709.73|Pending
32050|1014|47|78|30|1|83576.53|Pending
12689|366|17|83|34|1|131005.44|Pending
16386|651|28|49|33|3|377625.14|Approved
80756|1215|4|96|45|3|302587.92|Rejected
30298|996|41|2|38|3|184841.89|Pending
63561|153|32|87|50|3|155733.78|Pending
2358|1431|9|73|8|2|58853.51|Rejected
36466|1336|40|27|48|1|191057.85|Approved
37255|321|39|34|41|1|284497.34|Rejected
67924|633|5|55|50|1|379993.79|Pending
11641|540|30|86|23|2|428787.62|Pending
99332|1484|19|63|9|1|88938.84|Rejected
61879|542|41|97|47|3|460015.21|Pending
40298|1487|1|42|17|3|454524.91|Pending
3597|1411|23|22|8|2|343666.94|Pending
89280|367|41|75|32|2|121163.88|Pending
43523|1445|27|20|27|1|31589.64|Pending
42052|382|12|10|47|3|252916.97|Rejected
96036|718|43|86|21|3|62681.84|Pending
20930|1265|25|96|13|3|210684.75|Rejected
13746|1363|6|27|29|2|467647.71|Rejected
32546|389|22|37|50|2|419597.58|Rejected
80309|690|3|18|49|2|151192.3|Rejected
78449|863|44|92|21|3|402795.62|Pending
26584|422|40|17|11|2|458798.94|Pending
11629|1031|25|31|41|3|401387.73|Rejected
29471|925|1|84|19|2|349488.27|Rejected
67976|1627|19|99|4|1|178290.9|Approved
30814|1067|42|47|13|1|441515.39|Pending
91373|1167|39|44|32|1|174213.31|Pending
67264|1320|34|66|19|3|380741.95|Rejected
37767|209|46|24|25|1|244790.51|Approved
40778|1715|11|100|34|1|86686.52|Pending
73454|1333|26|43|31|2|164601.05|Pending
51281|859|21|82|34|1|35837.76|Pending
28307|1128|22|36|21|2|161584.62|Rejected
65506|1611|25|75|24|2|9637.29|Rejected
54615|1034|25|51|12|2|236852.9|Rejected
13426|100|46|63|14|2|210420.15|Rejected
86077|247|29|47|46|2|169204.09|Pending
57397|1821|26|39|44|1|414011.22|Pending
98086|240|38|76|37|1|365492.56|Approved
87326|1434|9|84|30|3|408980.33|Rejected
30493|1323|50|50|44|2|28810.79|Rejected
16987|47|41|68|29|1|148156.64|Approved
96580|241|48|90|49|2|114634.12|Rejected
70770|439|37|32|22|3|138429.4|Approved
70793|1652|12|16|1|3|199174.26|Pending
30105|1392|21|68|39|1|243131.44|Rejected
1772|641|41|76|9|1|261046.16|Rejected
28535|874|35|66|21|1|106099.63|Pending
5445|316|7|11|49|2|448863.22|Approved
70638|135|32|40|41|2|424804.8|Pending
48032|1587|9|37|18|3|57033.75|Pending
79531|853|23|81|10|2|495307.71|Pending
40043|395|46|60|15|2|438634.05|Approved
41301|1351|47|24|14|1|27340.06|Rejected
59908|425|46|42|13|2|221364.8|Rejected
96860|852|18|88|36|2|114540.96|Approved
14070|1423|32|29|1|3|308613.71|Approved
68424|54|25|56|9|2|447560.46|Pending
49333|387|31|99|5|3|58771.11|Approved
41934|1794|48|72|23|3|349309.49|Pending
10523|860|43|83|10|1|233721.42|Rejected
71919|234|33|37|4|1|461809.54|Pending
47654|1596|35|40|30|1|337043.76|Pending
35913|1322|17|25|39|2|461968.31|Rejected
26155|1401|24|62|29|1|315434.58|Approved
25806|642|39|12|42|1|214703.62|Pending
31080|626|2|21|10|3|489970.48|Rejected
87773|797|27|19|3|1|71680.48|Rejected
73973|449|33|27|2|3|196224.39|Pending
24378|1750|43|19|33|3|403143.45|Pending
68913|1250|16|51|42|3|11781.12|Rejected
58123|421|12|15|48|2|59227.85|Pending
72892|814|35|94|30|1|296396.22|Pending
87873|1511|20|15|19|3|55943.23|Pending
98451|1400|20|7|46|2|356878.96|Rejected
63165|811|25|52|36|1|78634.72|Approved
26932|697|50|12|25|3|348074.28|Approved
7536|1523|47|87|15|3|456223.17|Rejected
4602|384|22|96|44|2|50114.39|Approved
92377|88|35|56|34|2|191251.81|Pending
42000|500|12|34|45|3|400953.48|Rejected
49252|1802|49|61|42|1|317446.09|Rejected
10842|250|3|33|24|1|322343.78|Rejected
79297|1758|26|92|47|3|236120.34|Rejected
84804|1808|45|85|42|1|266898.04|Rejected
