interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
67551|1535|55|2|43|Chat|5
988|732|69|5|6|Call|5
3477|164|82|1|24|Chat|2
56558|1399|97|3|36|Chat|3
86678|1442|9|4|17|Call|2
78744|190|34|2|33|Call|5
35078|398|85|4|18|Email|2
91698|317|55|2|26|Call|4
31281|289|26|3|3|Call|1
63987|1708|100|3|39|Call|1
51085|1754|86|4|10|Chat|3
65406|1005|58|3|16|Call|1
96014|33|83|5|11|Call|1
95923|315|97|4|21|Email|2
38240|327|55|4|6|Email|2
77863|944|10|5|12|In-Person|2
33263|177|72|1|18|Chat|5
36238|1717|29|5|3|Call|1
19290|610|43|5|23|In-Person|5
23297|1678|24|5|24|Email|5
95615|860|24|3|36|In-Person|3
86858|1159|14|2|37|Chat|2
60011|1470|93|2|34|Chat|1
50972|52|86|1|24|Email|2
7119|1320|59|5|20|Call|2
31548|758|15|3|40|Chat|4
1161|110|60|4|25|Chat|4
54486|1415|65|3|14|Chat|4
5743|913|51|2|28|Email|5
87337|1202|6|2|26|Chat|3
53822|1734|52|3|24|Email|2
22371|1326|25|3|42|Email|4
55812|307|79|4|8|In-Person|3
29503|576|32|1|12|Call|2
68077|1801|13|4|15|Chat|1
57545|1170|52|3|50|Chat|3
51323|532|83|3|10|In-Person|5
20582|1402|20|2|35|Chat|2
45383|265|26|5|7|In-Person|5
39904|1150|60|2|16|Chat|5
44703|829|58|3|36|Chat|2
29242|1263|79|2|5|Call|1
79060|146|65|5|32|In-Person|2
88349|1352|89|4|47|Call|1
25065|132|43|3|39|Chat|1
46986|1462|11|1|15|Call|1
3288|1642|13|5|47|In-Person|4
8917|241|4|4|42|Chat|5
11882|1526|99|1|22|In-Person|2
27788|1051|43|4|39|Email|1
98983|1801|75|2|3|Call|1
15581|1394|57|3|37|In-Person|4
55992|763|68|5|40|Call|5
42105|46|57|1|43|Call|2
36177|161|91|3|8|Chat|1
52457|963|32|4|38|Call|5
97430|1200|32|5|23|Email|5
26884|1584|75|2|11|In-Person|5
61186|1161|8|5|30|Email|4
69802|197|37|4|13|Call|5
67768|1297|15|5|43|Email|5
6617|1767|5|4|24|Chat|2
59853|761|21|5|37|Call|2
33909|582|26|1|48|Email|2
79420|660|44|5|37|Call|3
41082|1619|61|2|18|Chat|4
72094|1389|85|5|39|Chat|3
87263|296|59|2|3|In-Person|2
20646|691|3|1|30|In-Person|3
49019|1230|27|2|26|Chat|3
7348|456|65|1|34|In-Person|3
62529|1186|74|1|25|Email|4
23771|110|78|5|37|Email|1
6615|1574|59|2|29|Call|4
60685|551|93|2|11|In-Person|5
49688|1281|35|1|21|In-Person|1
92515|1467|55|4|7|Email|5
31625|872|67|4|13|In-Person|5
29547|513|39|4|19|In-Person|3
52878|191|27|2|46|In-Person|1
31714|848|58|2|24|Chat|5
75227|1519|4|4|1|Call|2
44552|16|99|5|47|In-Person|5
36326|112|14|2|14|In-Person|3
13696|290|56|3|49|In-Person|3
20161|1105|40|4|27|In-Person|5
29316|1018|34|4|4|Call|3
5403|146|12|1|48|In-Person|1
81014|1225|71|4|36|Call|4
73169|1433|90|2|48|Email|4
55328|958|37|3|42|In-Person|1
75164|1612|69|2|17|Chat|3
79295|625|7|3|45|Call|5
78145|1099|51|3|26|Email|5
80527|347|47|4|42|Call|4
67098|1680|34|4|6|Call|2
62721|1709|38|4|48|Chat|5
423|795|83|5|29|Call|4
60899|1010|18|2|15|Call|2
95372|1729|21|4|17|Email|3
3351|307|58|5|18|In-Person|1
83424|1804|32|3|23|Email|1
39052|708|88|4|28|Call|4
20982|1359|18|5|47|In-Person|1
1000|379|39|2|48|Call|3
9904|1115|52|1|11|Chat|3
93375|1287|99|2|50|Call|5
76882|1596|88|1|16|In-Person|3
73434|1755|12|1|25|Call|4
52401|1467|82|5|20|Call|5
2561|110|45|5|6|Chat|5
42523|800|99|1|6|Chat|4
81470|916|27|2|15|In-Person|4
60106|1401|79|5|18|In-Person|1
7042|132|71|2|30|In-Person|5
81405|771|33|1|18|Chat|5
73055|229|10|2|20|Chat|4
32169|624|10|1|4|Call|1
9277|1702|88|4|19|Email|5
60799|197|13|2|30|Call|2
50327|145|1|3|39|Call|4
31980|1499|48|2|8|Call|1
66136|61|40|1|5|Call|5
69498|606|15|4|27|Call|3
38395|1789|53|5|8|Email|5
29459|301|44|4|27|Email|3
81699|703|65|1|46|Call|1
11795|581|59|5|17|Chat|3
88141|903|28|1|36|Chat|2
31337|1136|66|3|20|Chat|4
40020|1013|91|3|38|Call|4
70754|1149|61|1|18|Call|5
36863|451|8|5|34|Email|1
82507|587|17|1|25|Email|1
53794|734|91|5|38|Email|1
67488|1030|25|2|50|Chat|5
37763|51|85|4|2|Call|3
49985|974|76|4|3|Chat|4
2192|1044|10|1|1|In-Person|1
59599|521|84|3|36|Call|3
93448|164|75|2|36|Chat|5
10764|806|26|1|8|Chat|3
36645|875|81|4|31|Call|4
97737|892|80|2|14|Email|1
60552|771|8|4|26|Call|2
3444|67|80|4|31|Chat|1
27076|1307|10|5|4|Chat|2
97753|1284|49|5|28|Email|2
98158|1660|94|2|14|Email|1
13555|1424|91|3|12|Chat|2
5929|1685|32|1|33|In-Person|3
92779|868|12|2|17|Call|1
93232|232|11|5|29|Chat|1
5810|288|67|3|42|Email|4
43873|1566|21|5|20|Chat|5
94388|1214|91|1|29|Call|5
44889|1249|56|1|42|Call|3
79856|1535|78|2|18|Call|5
3181|1768|61|5|12|Email|4
56745|768|8|2|17|Chat|3
38325|1756|52|2|18|In-Person|4
10978|844|11|2|34|Call|2
80675|1057|67|5|1|In-Person|4
78037|1201|71|4|27|Call|5
17177|1627|12|1|8|Call|2
9735|1671|9|5|15|In-Person|4
66367|1506|6|2|6|In-Person|4
81884|966|36|4|27|Call|5
64096|559|18|4|38|Chat|5
54152|634|37|2|25|In-Person|4
29300|1035|19|4|43|Call|3
34380|299|91|3|47|Email|5
41849|933|58|1|24|In-Person|5
73264|1557|99|2|3|Call|1
3037|1063|25|4|2|In-Person|2
70767|1618|22|4|37|In-Person|2
67569|328|30|3|30|In-Person|1
72693|1145|99|4|43|In-Person|5
70005|69|94|3|22|Chat|4
15750|916|84|3|2|Email|4
70959|664|36|2|18|Email|1
57263|1676|40|5|46|Email|4
83667|1430|24|3|27|Call|5
33945|211|29|4|15|Email|3
17888|389|35|4|24|In-Person|5
77170|1225|58|3|44|Email|5
60883|1141|19|1|49|In-Person|2
36750|21|32|5|7|In-Person|5
61029|490|74|1|34|In-Person|1
32947|795|26|1|38|In-Person|2
71700|1042|31|2|49|In-Person|1
98127|487|97|1|49|Chat|2
47849|1388|6|3|38|Email|5
40474|1187|27|4|48|Email|2
99745|527|65|4|39|Call|4
87863|2|77|2|46|Email|4
71681|508|36|4|41|In-Person|2
78701|952|60|1|49|In-Person|5
70659|1271|63|5|16|Chat|3
23185|1341|37|4|28|Chat|5
55636|1058|10|2|48|Email|2
10066|1002|60|4|26|Chat|4
15948|1605|63|3|46|Chat|4
25028|68|24|2|30|Call|5
10216|799|43|3|41|Chat|5
46695|1039|39|2|31|Email|4
96998|1078|19|2|1|Email|3
22308|39|66|4|47|Call|2
49305|1233|54|4|8|Call|2
95840|740|19|3|16|Chat|1
26436|1201|95|3|1|Chat|4
83761|695|55|3|22|Email|4
81664|790|14|2|50|Email|5
86844|1023|8|5|44|In-Person|4
24595|857|17|5|22|Email|3
51218|1452|85|2|37|Chat|5
7518|1743|39|2|7|Call|4
83816|1418|43|4|17|Email|1
13482|468|28|2|36|Call|1
42264|353|35|2|18|Call|4
20233|840|16|5|15|In-Person|2
85268|472|41|5|4|In-Person|5
43154|993|75|2|50|Email|5
9528|329|42|1|48|Email|1
96252|393|48|4|7|In-Person|2
77024|1697|84|3|46|In-Person|5
92032|615|98|3|12|Call|3
60958|1073|7|1|16|In-Person|4
64606|1553|59|2|28|Chat|3
3585|1430|54|5|15|In-Person|4
97264|1375|45|4|3|Email|2
39798|142|88|2|25|Call|1
72404|1541|1|3|4|Email|5
87372|151|90|5|46|Call|5
65617|382|90|2|20|Call|4
5309|887|24|2|3|Call|2
38670|1264|17|1|36|In-Person|2
33719|1258|21|1|26|Chat|1
70675|172|55|3|14|Email|5
31544|813|69|5|34|Email|5
97849|230|9|4|46|In-Person|3
55928|1073|44|5|48|Email|2
51225|270|96|2|37|In-Person|3
48972|511|53|3|28|Call|5
76428|1816|9|1|8|Email|2
58008|1115|88|3|38|In-Person|4
3235|1716|16|4|8|Call|1
76689|677|44|4|33|In-Person|1
87565|569|12|1|23|Chat|4
55544|1307|85|2|21|Email|2
74434|1708|45|2|32|Email|5
41782|1565|64|2|50|Call|4
38380|632|57|2|21|Call|2
82068|503|41|4|47|Email|2
7059|764|11|4|13|Email|3
54670|1210|75|2|15|Email|4
58314|760|97|5|37|Email|2
96835|1132|33|2|9|Call|1
89056|1014|53|5|45|Email|5
13292|518|11|1|9|Chat|3
65168|571|98|5|49|In-Person|2
3175|121|16|2|1|Chat|1
57110|1667|21|3|18|Chat|5
34547|476|19|4|35|Call|4
5619|1492|17|3|19|Call|4
39434|459|100|5|49|Chat|2
63237|1801|44|2|9|In-Person|4
14398|216|54|4|18|Chat|2
72519|405|88|4|37|Chat|4
59970|162|7|4|9|Call|1
29981|909|20|1|8|Chat|3
63254|1607|42|3|12|In-Person|5
62749|664|66|2|8|In-Person|2
4372|1479|67|2|4|Chat|1
10572|315|49|1|44|Chat|4
52474|1246|40|3|30|In-Person|4
15595|1394|37|1|13|Email|4
44396|1755|31|2|43|Call|2
53891|1072|8|2|29|Call|3
38229|1105|87|3|31|In-Person|1
88809|1549|35|3|39|In-Person|2
79189|813|90|3|37|Email|3
3720|668|36|1|19|Call|1
31144|1446|48|5|44|Call|4
71670|1733|80|1|12|Chat|2
76294|191|63|2|47|Call|4
43596|384|31|4|41|Call|3
2137|1072|8|2|43|In-Person|2
87657|1367|56|4|28|In-Person|4
18922|806|29|4|45|Call|1
15427|199|78|2|27|Email|4
75918|1253|89|2|22|Chat|4
52645|325|89|3|27|Chat|1
85453|1613|54|5|15|Email|3
86892|1122|57|2|39|Email|1
522|1582|83|5|12|Email|1
93491|571|93|1|26|Call|3
34238|587|50|2|2|Email|5
91593|1640|27|1|11|Call|2
37320|663|82|2|9|Call|2
6840|1285|39|2|13|Email|4
16184|399|45|1|22|Call|3
52749|1679|2|4|40|In-Person|4
63898|1599|39|1|50|Email|1
72784|201|86|5|3|Call|5
69165|538|50|1|14|In-Person|4
2142|695|53|5|27|In-Person|4
16824|478|74|5|24|Call|5
74909|1617|28|4|9|In-Person|3
93516|615|54|1|24|Chat|3
3058|1094|74|4|42|Email|1
87422|1419|76|5|30|Call|2
90619|407|55|3|38|In-Person|4
85184|118|33|1|25|Call|5
54007|226|47|3|6|Chat|4
77530|1609|100|3|50|Chat|3
32512|1442|29|4|32|Chat|1
41769|695|52|2|8|Call|2
91527|1545|99|4|40|In-Person|5
40442|221|3|4|27|In-Person|3
83297|329|33|1|11|In-Person|3
68974|228|95|2|17|Chat|2
60518|889|43|1|1|In-Person|5
55612|544|53|3|21|Chat|4
43791|92|68|1|30|Email|5
7917|876|67|4|45|In-Person|2
13037|418|41|1|19|Chat|2
68162|1621|87|5|36|Email|1
95277|557|78|5|20|Email|4
21284|153|89|2|23|Chat|3
99236|423|100|4|2|In-Person|4
46077|1651|58|3|22|Call|1
18346|668|23|5|39|Chat|2
85509|1242|38|3|6|Chat|4
67207|1338|61|2|7|In-Person|2
81574|922|71|5|30|Email|4
18407|471|41|1|28|Email|1
93586|126|9|5|4|Call|1
29797|1801|91|3|3|Chat|3
35966|1064|21|2|45|Chat|2
49585|585|25|1|19|Chat|2
60017|802|13|3|40|Call|4
28328|1534|21|3|14|Call|4
32162|1104|28|2|32|Call|5
29114|320|42|4|1|Call|3
39425|124|22|3|7|Call|1
80814|231|67|2|9|Call|3
63809|1556|69|2|43|Chat|2
90507|1299|60|3|5|Email|2
96451|662|31|4|26|In-Person|5
62202|1086|68|3|34|Call|5
77304|1535|45|1|47|Email|5
82820|244|1|5|43|In-Person|2
13161|164|3|4|44|In-Person|2
94866|1301|66|3|39|Chat|1
72236|1756|90|4|32|Email|3
12347|1172|49|2|6|Chat|3
88461|693|43|3|6|Call|5
90556|1015|43|1|29|Chat|2
27872|819|34|4|32|Call|4
97437|1128|16|5|26|Chat|5
23782|1596|51|1|26|Call|5
2322|869|26|5|49|In-Person|5
80885|843|25|2|31|Email|3
92904|1258|22|3|37|Call|1
38619|1148|11|1|8|Call|4
80686|1773|63|3|40|Chat|3
91083|186|5|3|43|Call|1
73092|703|20|4|19|In-Person|1
68670|1409|47|3|17|Call|3
73303|1827|7|3|6|Chat|2
28172|205|56|4|2|Call|1
95945|972|27|2|33|Call|4
73563|105|45|1|49|Email|1
8047|1528|72|2|36|In-Person|5
56323|174|31|1|17|Chat|4
68983|1774|7|3|42|Chat|3
14922|337|81|2|39|Call|2
64033|1288|55|2|33|Chat|5
76128|1204|5|1|5|In-Person|1
93168|1604|24|1|35|Chat|3
1334|884|7|1|21|In-Person|1
21365|322|38|3|1|Email|3
96240|245|26|4|31|In-Person|4
3124|1750|1|1|36|Call|1
92060|577|71|4|14|Chat|2
10808|507|12|1|27|In-Person|2
19969|1596|36|4|17|In-Person|1
44059|472|29|2|11|In-Person|1
11245|1523|34|4|20|Chat|4
18775|1549|83|4|32|Chat|4
41641|1662|82|2|18|Call|1
48379|896|28|5|34|Call|1
13647|1415|18|5|43|In-Person|5
353|505|99|3|48|Call|4
8353|815|13|5|9|In-Person|1
71403|906|1|5|27|Call|1
87890|639|39|5|48|Email|4
38475|466|7|2|15|Chat|3
47766|340|48|4|13|Email|4
30390|953|15|3|9|Email|4
9364|1574|96|3|15|In-Person|3
42905|382|6|3|36|Email|2
27647|332|36|4|38|Email|3
97632|1730|69|1|15|Chat|5
42514|871|49|2|43|Call|3
92325|1255|90|2|4|Call|3
27480|409|90|5|18|In-Person|5
79933|734|90|4|25|In-Person|4
93767|766|27|3|39|Email|1
32027|711|44|4|42|Chat|2
25419|1053|7|2|6|In-Person|3
35763|1210|7|4|21|Email|3
56701|833|84|1|21|Email|2
9386|1254|71|1|20|Email|5
22395|1061|9|2|26|In-Person|5
99120|1657|61|3|5|Email|5
9864|65|75|3|32|Email|1
55934|1694|63|1|27|In-Person|4
98355|646|36|1|22|Chat|1
9091|721|94|3|49|Email|5
56828|464|6|2|33|In-Person|5
25000|1732|94|4|35|In-Person|3
62727|1044|16|1|29|In-Person|4
85534|1776|83|5|11|Chat|2
58854|1282|91|1|45|Chat|5
3396|1414|45|2|18|Chat|3
6879|1183|74|4|3|Email|1
73198|568|55|4|9|Call|5
11694|445|33|1|24|Email|2
31504|1609|69|5|43|Chat|4
92326|1171|84|5|11|Call|4
36485|166|37|4|47|Email|4
21807|133|24|5|25|Email|3
95940|100|95|4|6|Chat|3
18450|205|99|5|48|Call|2
95987|1543|81|5|18|In-Person|4
8009|1734|50|1|14|In-Person|1
55435|527|20|1|24|In-Person|3
72615|1156|76|3|23|Call|1
80344|514|86|4|28|Call|2
95994|385|84|5|26|Call|4
12409|1576|91|2|6|Chat|1
73543|14|78|1|41|In-Person|1
14482|420|95|3|33|Chat|3
70232|577|86|2|45|Call|2
16553|1753|12|4|13|In-Person|2
43125|761|44|3|2|Email|3
16261|1289|84|3|16|Chat|2
329|1531|18|5|4|In-Person|5
72027|1689|86|1|43|Call|4
16749|954|73|3|10|In-Person|5
46014|1797|41|4|18|Call|2
92640|690|21|2|37|In-Person|2
78213|242|10|2|42|In-Person|3
35294|476|7|2|24|Email|2
19079|947|76|4|39|Email|1
68410|467|95|3|15|Email|1
45876|461|73|2|31|Chat|1
84454|1063|27|3|40|Email|5
40223|29|81|4|34|In-Person|5
1689|288|92|3|27|Chat|3
95775|209|12|4|24|Email|4
18951|757|37|1|8|In-Person|5
78698|1379|25|5|36|In-Person|3
47670|1688|62|4|31|In-Person|3
70175|1269|54|1|9|In-Person|4
72934|1272|25|3|48|In-Person|5
51428|1548|88|4|31|Call|5
96169|374|99|2|3|Call|1
23422|1827|12|5|22|Email|3
91125|873|85|5|47|Chat|4
48305|367|26|3|22|In-Person|1
13077|899|90|2|48|Call|4
36804|895|90|5|16|Call|1
8641|819|88|1|36|In-Person|1
83697|1490|35|1|9|Call|4
88919|1410|67|5|46|Call|4
8111|274|98|3|26|Email|1
90887|298|22|5|7|Email|2
93687|366|42|4|50|Call|4
4610|102|89|3|23|In-Person|5
81578|1079|10|4|42|In-Person|1
47135|875|27|1|37|Call|3
10144|1255|23|4|15|Email|4
51816|1819|28|2|18|Email|3
34450|251|33|3|17|In-Person|5
44747|1206|46|4|29|Chat|3
81902|1344|6|3|47|Email|5
85464|731|25|3|44|In-Person|1
83991|1376|42|4|12|Chat|1
97726|589|95|5|50|Call|3
72271|1376|67|5|7|Chat|1
48506|145|37|4|12|Email|1
69246|1431|14|4|29|Chat|5
14357|472|72|4|15|Chat|3
21993|545|18|1|26|Call|1
84632|535|94|2|8|Chat|5
11369|1462|79|3|15|Chat|5
59716|1409|3|2|10|Email|5
7310|1522|5|4|43|In-Person|2
32124|512|18|5|33|Call|1
95902|1319|57|2|6|Chat|5
18460|1210|62|5|18|Chat|5
43462|687|69|3|30|Email|2
5246|1616|85|4|38|Email|3
50672|1706|97|2|15|Call|2
12511|271|1|4|20|Call|3
3504|224|71|5|38|Chat|3
46842|1190|60|1|5|Call|3
36183|849|49|3|19|Call|1
27120|48|30|4|9|Chat|2
55362|125|77|4|8|Chat|4
2933|899|38|1|38|In-Person|1
47363|578|32|3|50|In-Person|1
93394|1426|54|4|46|In-Person|4
28055|696|69|2|30|Call|2
85305|981|38|3|29|Email|2
30592|282|65|5|42|Chat|2
9861|898|83|5|40|Call|2
8053|1500|54|3|48|Call|1
95081|388|31|4|27|In-Person|5
78913|1148|80|5|32|Chat|4
29945|371|41|1|49|Call|4
28112|631|71|1|25|In-Person|1
21581|1454|95|1|26|Chat|1
61324|848|84|2|24|In-Person|4
72081|612|11|2|36|Chat|5
57278|1406|22|4|47|Email|3
26404|1476|97|1|13|In-Person|5
18878|1153|41|4|36|Chat|1
6349|573|30|1|6|In-Person|5
95476|966|81|2|23|In-Person|5
99915|73|29|2|19|In-Person|3
38326|113|16|2|13|Call|3
66721|1026|54|4|19|In-Person|2
3246|1658|44|4|10|Chat|1
95074|997|9|2|29|Chat|4
30681|1546|25|4|39|Call|4
63719|463|26|1|39|Call|5
76219|748|56|2|17|Call|4
52490|1521|49|4|37|In-Person|1
40104|1396|22|2|14|Chat|1
1244|287|6|1|8|In-Person|2
20156|1305|31|3|25|Call|3
58876|1681|85|2|23|In-Person|5
2996|969|69|2|42|Email|2
78247|1034|49|4|25|Email|1
49396|538|74|1|27|Chat|3
24420|766|3|4|24|Call|3
84835|340|49|2|20|Email|3
34630|562|96|5|37|Chat|3
11484|1004|32|2|10|Chat|3
33601|1053|62|2|3|In-Person|1
99680|206|22|4|18|Email|2
3841|841|70|2|21|Email|4
82682|1553|87|1|12|In-Person|2
97764|264|25|3|12|Chat|1
41822|1357|20|4|9|In-Person|2
76989|1372|37|4|43|Email|2
26906|278|100|5|8|Call|4
30894|1509|96|3|8|Email|1
49629|1254|68|5|42|In-Person|1
30685|868|22|3|21|Call|1
57105|1185|18|3|33|Email|1
61970|1461|35|3|49|Chat|4
33468|1099|35|4|43|Call|5
60363|1156|49|4|49|In-Person|3
14310|771|11|2|28|Email|1
66639|1398|15|5|7|Chat|5
12999|1101|76|1|47|Call|5
59424|1523|39|2|27|Chat|1
57134|1036|25|1|4|Call|3
37401|992|61|3|49|In-Person|3
86845|975|9|1|11|Call|4
47246|803|13|2|6|Email|3
70361|707|8|2|28|Email|4
97940|1574|53|3|27|In-Person|1
13993|79|69|4|22|Call|2
56568|1240|21|2|6|Chat|3
26646|507|30|1|41|In-Person|5
926|363|57|1|12|Chat|4
4414|701|85|5|50|Call|1
27781|1340|59|5|24|Chat|2
6930|234|76|3|20|In-Person|1
88118|1317|23|1|41|Call|1
87176|232|53|5|29|In-Person|2
50899|869|44|2|11|Chat|5
10594|923|77|1|23|Call|3
891|245|38|5|24|Call|5
41833|994|52|4|9|Chat|1
16590|1683|66|2|31|In-Person|2
92123|1253|46|4|34|Email|5
57766|619|22|1|45|Email|4
49469|732|75|1|32|Chat|5
76419|656|21|1|18|Call|5
69972|337|34|2|4|Chat|5
92562|1502|69|5|28|Call|3
73535|13|79|1|35|Chat|4
21741|414|2|5|16|Chat|1
8650|1694|21|4|23|Chat|3
93519|26|6|4|22|Email|3
46732|281|95|4|15|Call|2
9158|1603|27|2|3|Chat|2
27666|1461|72|1|43|In-Person|4
71507|717|79|4|5|Chat|4
25041|228|43|1|18|Email|4
22357|1628|29|1|9|Email|4
85619|661|43|1|5|Chat|5
30644|345|25|1|20|Call|2
84993|219|65|2|34|Chat|1
13835|862|17|4|25|Call|3
72766|180|1|5|37|Call|4
97192|1168|86|2|42|In-Person|4
86886|1473|63|3|33|Call|3
46940|1167|32|3|37|Call|5
45893|1792|14|3|4|Email|2
72120|1652|70|5|40|Call|2
27347|765|18|4|36|Email|2
16259|696|77|4|11|In-Person|3
3973|763|36|2|4|In-Person|1
98014|1228|90|2|38|In-Person|2
7325|1565|8|3|45|Call|3
61889|175|22|5|24|In-Person|1
87432|1510|20|3|1|Chat|4
28352|1586|14|5|17|Call|3
818|525|47|3|17|In-Person|5
16051|424|40|4|39|Email|5
49795|1593|33|1|38|Call|3
12499|1140|31|3|23|Chat|4
99282|1070|94|1|38|Chat|4
26000|736|44|4|26|Call|2
16358|1532|18|1|16|Call|4
93333|133|77|5|2|In-Person|2
20867|250|63|3|32|In-Person|4
34060|708|41|3|50|Email|4
66737|889|20|3|14|Chat|4
46975|887|81|5|11|In-Person|3
88501|640|42|3|3|In-Person|5
60301|685|93|4|21|Chat|3
75237|1438|10|1|3|In-Person|5
40038|1228|8|2|19|Call|3
79317|1249|53|4|20|Chat|1
49726|380|73|5|22|Email|1
35359|791|30|3|27|Email|4
93102|1777|66|4|30|Chat|5
47848|1722|32|1|13|Chat|3
70292|599|79|2|44|In-Person|1
61909|1762|97|2|9|Email|1
83219|523|90|1|44|In-Person|2
59350|629|7|3|19|In-Person|1
64132|1085|17|4|17|Email|5
94377|1360|8|1|26|Chat|2
9801|347|48|1|43|Call|3
896|479|68|3|20|Chat|2
91852|1414|49|5|48|Call|2
57743|946|66|5|28|In-Person|3
14201|879|86|4|39|Chat|5
26890|1168|72|2|20|Chat|2
37092|496|41|4|14|In-Person|4
33319|1498|99|4|38|Email|5
25059|341|61|3|30|Email|4
35515|836|57|5|1|Email|3
45178|917|10|5|40|Chat|5
73017|1009|66|1|27|Chat|1
38805|445|54|3|25|In-Person|2
91242|280|98|4|39|Chat|1
37705|1761|100|4|41|In-Person|5
64779|407|7|4|31|Chat|4
8614|1816|30|4|21|Chat|5
90506|1424|2|3|50|Email|5
82662|813|60|5|2|Call|3
84994|546|46|4|23|Call|1
58178|68|45|4|3|Email|3
72034|618|17|5|37|Call|5
80092|1388|52|3|30|Chat|5
59144|1593|24|5|31|Email|5
53812|1094|23|2|21|In-Person|1
58791|1705|15|5|41|In-Person|3
64597|1678|59|5|19|Call|4
33745|1049|78|3|15|Call|4
2166|887|76|3|38|Email|2
34336|1659|57|2|16|Chat|5
7304|564|40|1|28|Call|4
57210|1303|86|3|32|Email|4
53356|1380|2|2|48|Email|1
35831|897|62|2|29|Email|1
80689|1283|80|2|42|Email|3
23913|1133|40|5|42|Call|2
2772|895|28|1|24|Call|1
65209|134|57|2|32|Chat|3
36295|1008|7|3|28|Email|4
898|1183|22|4|44|In-Person|2
52911|1144|69|2|48|In-Person|4
15426|446|80|4|42|Call|1
88635|569|31|2|30|Email|5
35747|362|87|2|31|Chat|2
59638|613|19|4|33|Chat|4
36508|1733|96|1|29|In-Person|1
70991|1035|24|5|11|In-Person|3
55870|59|34|3|9|Email|5
1346|1559|46|2|3|In-Person|3
36376|37|70|2|26|Call|3
70818|1773|14|1|27|In-Person|2
81844|1541|43|2|43|Call|5
5003|307|63|2|32|Chat|5
22265|994|25|1|32|Chat|3
57236|1556|41|3|35|Call|5
48806|595|19|5|9|Call|1
74268|1529|36|2|34|Call|3
46140|1460|61|4|19|Call|2
64455|403|13|1|12|Call|3
37561|550|25|2|35|In-Person|2
93863|1457|55|4|46|In-Person|4
6459|1779|32|3|12|Call|4
1387|1366|8|3|25|In-Person|2
26071|303|86|2|41|Email|5
49789|807|58|4|30|In-Person|3
68463|66|34|1|20|Email|4
79620|69|99|1|40|Call|1
17131|391|32|3|48|Email|1
10984|1063|82|1|44|Chat|2
58009|1243|56|3|6|Chat|1
48077|790|35|3|16|In-Person|2
16325|833|52|4|9|Call|4
33634|1297|32|3|11|Call|2
56087|1475|4|1|11|Email|5
63571|342|16|1|45|In-Person|1
94584|136|85|1|36|In-Person|1
82812|1705|48|3|41|In-Person|4
92016|1125|36|3|40|Call|4
62178|1034|25|1|23|Email|1
428|302|92|2|43|Email|4
36236|463|44|3|7|In-Person|2
18533|1767|86|2|27|Email|4
38775|291|50|3|50|In-Person|2
85890|1164|62|4|26|Chat|1
78237|754|33|3|1|In-Person|1
86129|912|91|1|4|Chat|3
27672|1065|78|2|35|Chat|2
95129|248|81|4|21|Call|5
15016|533|4|5|3|Email|1
17703|1090|18|2|14|In-Person|3
23898|607|39|2|36|In-Person|4
50506|1085|64|3|50|Email|4
13833|402|82|4|20|In-Person|2
96110|1111|8|3|48|Email|4
49710|1214|55|3|49|In-Person|1
63873|1400|94|4|15|In-Person|2
97460|1372|20|4|18|Email|4
72751|1524|75|2|19|Chat|2
24780|117|23|3|49|In-Person|5
47550|1047|89|2|23|In-Person|1
25600|1206|98|1|14|Email|1
55331|1232|62|2|17|Call|1
84727|428|96|4|1|In-Person|2
33264|1606|97|1|17|Chat|2
31936|17|58|2|28|Chat|2
15306|1014|60|5|17|In-Person|4
17552|1627|65|2|36|Email|4
27739|580|81|4|11|Chat|4
91135|1235|86|3|1|Chat|5
49141|662|36|4|33|Email|1
70447|219|75|5|15|Call|5
36767|181|47|2|37|Email|4
83368|1239|36|4|11|Email|4
51479|1009|12|5|44|Chat|4
7140|1111|8|1|30|Email|5
52481|1229|41|3|7|Email|1
90232|840|39|2|7|In-Person|4
14325|685|81|1|4|Call|3
64679|71|3|4|33|Call|3
46795|666|74|4|44|Email|5
1150|130|17|3|50|Chat|5
27430|1011|76|3|8|In-Person|2
76151|564|12|2|30|Call|3
5916|1644|23|1|12|Chat|1
63093|1784|66|3|28|In-Person|3
2863|394|86|3|27|Chat|3
32411|1053|77|2|37|Chat|1
19517|1485|48|1|15|Chat|2
139|957|78|2|34|Chat|5
15381|1726|66|3|19|Chat|5
50636|584|14|5|29|In-Person|1
25528|1020|83|3|34|Email|5
42371|793|21|5|28|Call|1
96227|505|16|1|8|Chat|3
97219|318|57|3|14|Chat|1
14703|1131|47|2|17|Call|5
83197|1352|11|1|45|Email|4
45542|1603|2|5|22|In-Person|3
66899|1672|66|4|37|Chat|1
90968|546|7|2|21|Chat|2
58018|1069|47|3|15|Email|4
17065|910|50|3|21|Chat|3
13479|1257|64|5|35|Call|2
78591|1164|89|3|13|Call|2
85099|1181|43|2|9|Email|5
71050|854|38|1|36|Chat|1
81605|752|74|5|39|In-Person|5
64494|552|100|1|30|Call|3
11770|1436|97|2|48|Call|1
70729|130|46|1|14|Call|1
21876|1293|35|1|22|Chat|4
26414|903|19|1|50|Email|4
90802|1774|80|4|15|Email|5
70560|159|59|4|15|In-Person|1
37513|1350|29|1|43|Chat|2
86780|1614|65|5|22|Call|4
10188|934|32|2|26|Email|2
