investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
18215|1465|1|23|17|1|943565.78|6705.78
6891|1616|2|83|10|1|916914.04|-3227.64
68075|232|4|51|21|3|431972.1|-3636.39
4073|296|5|1|10|2|389865.02|1143.15
18089|957|2|51|24|1|377367.44|256.39
72266|174|3|92|13|3|842012.66|507.48
6422|177|1|68|16|2|123590.63|4312.72
77872|458|5|53|48|2|675328.79|4539.66
7382|758|3|100|23|3|224940.67|12315.72
41582|1249|5|20|3|3|723731.26|134.38
47739|1088|5|86|17|2|599899.84|4653.67
55102|41|5|82|47|1|78301.92|-4390.48
73210|1530|3|36|45|2|489915.44|10653.75
80123|639|1|7|4|2|923854.06|3110.39
5578|227|4|34|43|1|955156.55|13384.01
96349|391|5|36|1|3|82639.09|5250.34
38482|1238|2|19|25|2|6067.86|10164.13
85762|880|1|38|1|3|618497.38|-1519.77
19385|1287|3|69|7|1|382695.77|9289.13
42504|747|2|21|47|2|14535.6|-271.14
21574|740|5|32|31|1|763216.28|-2537.62
26996|53|5|5|17|2|454639.55|8780.22
79691|129|4|98|27|3|239715.69|13545.82
70315|778|2|59|31|2|533502.1|7328.6
17639|39|5|12|43|2|855650.79|-3242.63
95780|1449|3|81|30|1|470092.35|8325.52
93804|1483|2|30|12|3|514838.32|14253.65
15719|726|3|45|46|1|566057.2|9878.64
22601|416|1|4|23|1|565005.47|12208.83
20166|80|3|71|23|1|490882.6|-34.4
43404|613|1|85|36|3|347252.95|1403.8
88463|1398|3|58|11|2|756214.31|2501.58
32179|1286|1|48|34|3|723026.41|13535.25
610|1316|2|14|35|3|940466.15|14993.32
86127|1765|2|62|25|2|330800.3|9837.09
84214|484|4|44|32|3|701670.62|1491.2
24838|1712|1|32|43|2|319576.61|-1571.02
15224|1421|4|17|26|1|777868.11|-4037.14
51321|32|5|97|49|1|27226.06|14589.2
19518|1454|4|97|7|3|188191.21|-383.37
38689|266|2|77|11|2|881080.52|-4115.51
64975|1231|2|34|38|3|841212.5|-905.68
17084|857|5|21|22|1|290053.24|-874.99
80083|1780|4|15|37|3|979962.12|3653.31
94428|1228|4|73|17|2|359900.95|6445.11
30292|950|3|20|37|3|32631.65|3784.65
36441|1335|3|86|25|1|106915.5|3005.66
20056|148|4|30|28|3|848842.17|-2214.25
87377|1042|4|7|48|3|937987.68|-2830.68
63503|1058|1|45|41|2|386637.79|-3404.38
30760|1314|2|31|42|1|332093.96|8800.57
41851|1777|4|31|12|2|260049.45|7654.16
62738|1748|2|90|31|1|60527.2|-626.05
96067|96|2|21|7|2|822586.44|12938.46
70326|1256|5|65|6|2|845085.33|12789.87
71983|1101|4|19|41|2|247797.83|9307.65
33065|941|2|94|47|3|581898.45|14229.09
81734|987|1|64|18|1|125635.27|-3655.29
83686|675|2|4|28|2|485130.85|5996.26
31530|711|1|20|29|2|460246.21|-4309.45
7106|1605|5|24|31|3|493374.82|10311.94
26093|1707|4|84|10|1|998495.52|4690.51
538|1611|4|53|45|3|470276.53|-2639.15
11051|1329|1|4|10|2|515200.92|1283.45
96128|426|3|92|16|1|660148.35|4772.87
44378|104|2|87|17|1|250288.47|4100.56
18190|1048|1|3|46|1|939717.94|276.06
12224|682|3|68|21|2|965867.04|-4690.47
36430|1078|1|76|34|2|390265.8|1633.24
67496|566|2|5|47|1|529324.45|-2408.33
46444|710|1|30|25|2|94730.47|-3988.5
26005|1748|5|85|37|3|786822.79|11001.74
47713|313|4|73|25|1|345955.8|9462.54
43153|6|1|48|50|3|877406.75|-3799.39
2943|404|5|40|27|3|700390.07|5655.54
54856|949|2|38|19|1|772977.28|-2434.33
62259|903|4|31|39|2|886207.95|11389.58
11377|402|1|9|8|2|940349.77|1197.96
40111|1168|5|92|38|2|177739.11|11480.34
61927|1455|3|67|42|3|118648.27|1865.53
62206|1179|2|18|44|1|770686.99|8483.41
61255|1565|3|25|29|2|782850.8|14481.04
60190|339|2|77|36|3|387509.02|-932.17
93847|1816|1|13|40|1|452314.75|7550.17
22408|1267|5|53|27|2|202994.12|1110.05
68310|86|2|59|26|2|742475.97|-3801.52
42944|337|2|19|31|2|308920.86|-4865.71
56927|1062|3|26|22|2|679219.98|4116.57
8509|945|1|46|4|3|596463.15|6628.31
57140|214|5|70|30|3|584764.12|12407.67
63775|1465|3|1|7|1|786352.67|-1361.99
67196|923|5|98|15|1|714947.42|3851.16
88499|1603|4|70|4|2|60154.68|10572.23
9396|1770|1|62|34|1|966979.05|13714.24
60244|249|1|92|9|1|309818.07|10450.54
45516|399|4|77|29|1|703074.13|-1948.15
79228|994|4|98|16|1|526614.29|9831.27
71310|1582|1|91|24|3|49986.16|13146.96
73284|346|2|99|29|2|111431.93|9021.66
5971|329|1|26|8|1|148375.76|-3985.41
63835|183|2|73|1|3|349424.91|7405.2
89074|1024|2|79|20|2|474723.2|-1819.73
60016|687|3|87|4|1|810258.24|4737.88
542|1714|5|2|34|2|773828.2|9050.16
33015|239|2|70|10|2|795741.4|598.76
48457|1670|3|36|46|3|399056.63|-3715.02
82694|1012|4|7|15|3|414796.73|8560.54
48476|102|4|54|40|2|989400.33|4890.96
11661|1544|3|58|35|3|406390.14|-4985.01
36958|1497|2|20|5|1|348873.3|11340.8
98910|977|3|12|48|3|375806.66|13052.1
79764|491|4|34|13|2|124314.09|2870.66
43278|505|4|87|22|1|738710.12|6818.32
94161|412|5|46|1|1|332129.05|9686.62
41711|853|2|24|42|1|301351.34|-1589.18
48336|1642|2|62|16|2|272082.34|343.26
99606|79|2|65|26|2|47952.19|4597.01
19291|1040|1|7|44|3|18021.1|12199.24
68058|25|3|32|46|1|968010.46|6825.81
37700|597|4|82|35|3|46417.24|7686.84
78365|1189|5|93|14|2|807372.78|-3118.64
23041|353|5|76|5|2|100955.58|10460.58
52185|1355|1|2|47|2|138096.56|14592.34
91464|683|2|80|32|2|908858.76|-1088.65
45920|1388|5|74|4|2|899379.11|-4304.66
97540|388|1|7|24|1|695147.2|2317.53
61836|1313|2|68|21|2|88935.06|13584.05
43729|983|4|40|28|1|163858.13|9321.94
53015|532|3|93|27|1|791583.62|6995.38
19749|927|5|80|32|3|749028.35|1324.57
9007|435|2|38|33|3|713204.86|2218.61
2153|1105|2|26|6|1|970278.98|14937.11
26565|834|4|60|17|1|521117.63|-33.55
56083|1132|1|35|49|1|903786.37|6206.97
98493|33|2|15|46|1|762861.18|12287.2
48995|289|5|57|20|2|366769.09|14282.81
58491|1607|1|48|5|3|469965.86|-4317.75
15106|514|3|81|36|3|123596.94|10803.58
56603|748|4|71|41|2|545968.15|2037.97
57633|592|4|37|44|2|175305.95|14541.35
63670|1032|2|16|25|2|584515.71|10513.53
5641|1581|2|95|26|3|829713.58|6259.28
62796|105|3|31|3|2|228919.49|7672.64
46864|1758|2|91|13|2|905845.61|972.86
92691|162|3|71|47|3|517207.52|10851.14
57726|1647|4|32|24|2|49531.97|6704.26
62374|882|1|25|26|1|192437.26|-3884.59
43151|584|3|83|18|3|956090.06|-1054.1
92419|1746|2|83|9|1|611349.3|268.31
30864|1460|4|63|50|3|502079.27|11132.7
6102|773|3|6|45|3|326462.55|7243.39
53039|1088|3|10|42|3|794980.52|-593.62
97962|1380|2|3|45|2|387155.0|323.55
657|1615|2|24|4|3|774610.67|4060.86
25871|1119|2|46|13|2|900430.51|9629.21
42187|1484|2|6|13|2|397306.83|6722.5
40578|1541|5|69|26|1|672517.46|-819.06
1494|751|5|36|41|2|602970.89|13863.45
11843|19|1|81|3|2|587609.59|6413.36
25967|1100|3|91|2|1|137810.81|8758.6
13832|1176|5|12|24|3|429446.23|13981.27
76389|334|1|51|37|1|641650.96|-1961.97
73616|1305|3|71|18|3|626694.2|11925.7
46679|846|3|49|47|3|149350.73|-255.25
64468|1411|4|4|39|2|407561.34|14428.96
87652|1825|4|72|25|3|892144.26|-4529.42
67014|1068|1|89|36|3|980042.26|-3431.54
13507|868|5|59|34|1|956870.75|-913.81
83198|1025|5|37|48|2|856679.32|-4097.77
13863|1163|4|73|10|2|29748.63|830.02
58490|1417|2|58|29|3|911637.53|4697.65
26662|1391|4|13|22|1|19612.86|4516.8
90871|510|1|82|1|2|95116.31|12992.2
45804|921|1|28|45|2|14249.47|4745.79
43111|690|4|100|6|1|967609.41|6522.15
18623|265|5|95|16|3|754288.56|628.0
20763|758|3|91|37|3|625143.43|3200.03
8669|280|1|73|4|2|646540.17|-2010.01
42845|1049|3|14|3|1|594920.6|8859.7
53855|206|5|23|14|3|301399.38|10011.21
54406|1368|5|71|31|1|537811.65|-421.85
99721|716|1|76|42|2|689677.83|-2831.76
87686|1149|3|37|34|3|131804.24|14024.13
59337|1214|3|25|23|2|901493.92|9762.46
43857|486|2|1|35|2|879591.79|709.36
80989|661|2|7|31|3|993527.82|14342.1
43849|932|4|48|10|2|767846.51|2468.67
72259|255|4|19|7|3|69027.46|14994.51
92546|571|1|42|50|2|118343.05|3595.72
11364|46|3|82|29|3|159372.53|12161.29
63428|1201|2|97|46|3|122023.97|-1683.47
80453|597|1|51|49|3|312481.75|1730.23
65400|230|4|89|13|2|546320.58|11267.76
6701|364|4|32|43|1|885757.43|-1039.26
97102|836|4|18|2|2|674555.24|-1871.29
57768|1349|1|5|10|1|211851.04|5788.02
61860|923|2|62|6|1|350233.1|-3695.86
32653|846|2|8|19|1|191062.11|11779.16
62191|1825|3|45|40|1|574225.32|8196.93
44809|1663|4|29|17|2|622024.34|3736.52
17273|427|5|23|48|3|295237.39|11758.85
7195|907|4|37|3|1|126300.85|-1824.16
73551|1639|3|15|2|2|665147.62|5726.48
40305|1095|1|97|48|2|719094.02|309.88
92899|35|2|74|48|2|423914.49|5210.3
3141|517|2|2|9|1|553955.16|-4871.45
52666|462|1|84|44|2|115170.71|-905.95
41629|47|3|22|40|1|197627.21|6442.66
79771|1274|3|1|42|1|71159.07|-2229.73
67918|777|5|13|11|2|54566.34|-4625.1
11517|1026|2|90|18|2|500877.65|9045.89
56461|832|1|58|23|3|593371.05|14948.37
9847|403|2|59|32|2|799268.55|9834.18
16174|1164|3|47|47|3|364944.69|6095.66
1428|181|2|78|10|1|2721.19|-4408.44
73275|509|5|35|43|3|867756.43|5487.72
13116|219|4|9|45|1|562638.52|11911.33
88703|580|4|39|22|2|959708.58|9886.96
10861|392|3|35|34|2|35506.72|-1909.1
42962|1171|1|4|9|2|950104.48|2834.5
86067|8|1|72|37|3|660390.59|-1615.71
21057|1234|2|8|21|2|452471.63|-2642.15
62016|395|4|73|37|3|118961.43|6168.78
56152|1265|4|100|5|3|516111.45|9597.74
18980|323|2|49|4|1|512890.63|11675.14
90990|674|5|39|47|3|723287.44|12761.21
60078|741|1|21|35|2|514461.23|6679.76
72377|315|3|54|32|2|359996.67|14875.25
86887|1589|4|61|5|3|498082.84|-1099.64
6736|1004|1|62|49|1|157487.11|3915.23
82591|503|3|2|35|3|102357.21|6087.69
58357|802|3|8|47|3|199821.39|10412.8
80919|708|3|74|16|2|446956.76|14496.9
96670|43|1|67|22|1|622505.54|5057.82
68929|1261|1|53|38|3|625223.83|13455.74
56120|662|3|32|6|3|3609.21|-2221.91
90709|630|4|18|49|1|200869.13|7877.28
10998|622|2|18|5|1|9167.95|-635.35
58394|1176|4|89|44|1|632547.64|-1385.49
80353|1663|2|40|8|2|630712.43|14014.55
25169|508|1|81|32|3|609940.37|1258.88
17245|269|5|20|11|2|335137.11|10626.84
26875|1826|3|12|28|2|219052.69|-2663.58
26012|134|5|57|11|1|318974.8|-933.05
75109|95|4|83|5|3|231533.02|7906.71
71532|716|2|40|22|1|758683.41|2840.79
66775|908|4|19|9|3|465750.47|11515.91
3170|1112|5|36|42|3|600545.36|7132.18
31026|1245|4|4|16|3|528609.66|13830.66
22420|493|4|52|28|2|166864.26|2690.98
93435|1367|1|10|26|1|228061.0|-4744.7
94792|1039|5|51|11|3|250465.37|12140.53
61079|472|2|32|9|2|571820.7|3674.01
47391|842|3|30|50|3|991161.82|1621.1
54366|743|4|37|39|2|868020.19|2159.28
77080|1420|2|7|29|3|637058.37|11388.42
27588|835|2|73|49|1|710024.27|9873.79
69449|1386|4|3|3|1|850188.25|-1439.05
8948|818|1|81|47|2|192692.43|13568.91
83167|531|5|55|21|2|492494.08|5998.77
78003|195|2|41|21|1|510510.55|-4273.66
22856|1755|2|55|46|2|301605.29|14045.27
58093|550|5|40|24|1|661908.05|11756.05
57610|110|5|73|24|3|139146.74|4283.53
36237|226|4|60|41|1|497970.17|14561.92
88384|1768|4|16|37|2|651385.91|7678.91
77207|309|3|78|38|1|37969.28|-1693.74
18153|904|3|42|13|2|123498.67|10736.57
53524|4|2|82|44|3|512532.26|2276.0
27807|1332|1|86|50|2|847104.69|-3899.27
74520|338|4|97|48|3|819237.5|6826.27
9193|526|3|45|42|1|79311.66|9314.61
47141|1685|4|80|29|3|431265.45|-4539.58
19093|1660|3|84|12|3|315405.35|-1149.1
85670|451|2|58|21|1|223955.99|2637.3
30184|1097|5|28|11|2|898379.59|12782.44
34128|228|5|82|33|2|736725.06|11850.56
71267|1544|2|51|28|3|128916.94|-1356.83
98811|257|3|78|45|2|614167.8|-1800.45
7133|1613|3|79|10|1|906398.7|1825.92
93990|394|3|5|34|2|837341.75|5430.28
98323|867|2|91|6|3|456985.32|2401.38
44853|11|3|77|48|3|206236.55|2036.93
61173|360|1|24|4|2|725280.78|6973.11
44391|1466|5|92|41|3|593816.56|-4658.17
17405|293|4|36|9|1|300797.81|14562.05
16970|48|2|78|21|3|650466.42|-364.22
77110|1190|3|50|12|1|630779.56|-4942.94
91182|192|5|90|8|2|196912.58|8712.0
37230|1091|2|90|36|3|22880.16|-3098.82
80747|873|3|20|40|1|14120.78|14018.22
28342|202|2|53|49|1|276400.69|4042.65
55610|1509|1|85|2|1|845372.87|11184.83
43312|254|5|96|25|2|660792.43|-1893.75
49257|1154|4|32|15|1|137773.89|12423.14
86316|1261|5|40|7|3|876732.29|-203.81
35479|989|4|49|33|3|62257.02|-3723.32
45363|1268|2|67|8|2|798579.63|4785.85
73484|146|4|76|20|2|594377.64|-4827.92
9831|917|4|41|30|3|574971.84|3283.98
14698|1066|4|97|25|3|641776.34|4184.91
70673|1487|4|70|30|3|647761.12|-2756.09
90903|943|1|54|46|1|969765.09|-2446.14
21151|44|3|33|31|3|52561.39|8195.12
25368|899|4|69|3|3|821859.84|8924.35
77208|1139|4|54|2|3|198308.06|-4244.45
87415|1336|3|57|47|2|589791.62|4799.78
62615|1106|1|67|5|1|890307.46|-4853.69
12465|498|1|53|50|1|806453.7|13156.47
83534|1423|5|13|31|3|403605.06|-6.46
27549|54|2|53|35|1|584142.88|14420.1
82049|1110|5|93|46|1|358220.83|7676.65
30775|1013|5|13|31|1|5901.03|13106.44
86619|1590|3|10|49|1|445523.15|-1739.3
27550|46|1|81|22|3|764628.4|13797.27
58485|469|3|5|39|2|423596.16|425.58
3533|1477|1|64|10|2|104168.53|-533.67
75325|1142|2|1|2|3|629931.57|12865.66
73248|1618|1|29|35|2|682263.6|1532.23
73113|1286|5|47|45|1|577913.09|7984.81
95790|684|4|54|16|1|261618.41|14039.57
74569|1672|1|31|19|1|475956.61|6527.25
96482|1764|4|98|49|3|669514.14|10638.16
772|1797|5|25|16|1|264091.04|4284.33
86757|286|4|72|25|1|574272.2|5963.25
21606|294|1|53|3|3|62682.87|10180.8
3676|1237|3|7|35|2|977698.46|-3372.68
54194|1614|5|84|12|3|549368.57|8049.44
94512|1772|3|66|2|3|611671.04|13440.17
78398|1088|5|10|2|1|807776.71|8226.86
92955|583|3|18|5|1|519716.55|-2533.95
81077|1248|5|14|31|1|157831.44|-4189.04
55888|637|3|79|19|3|222121.72|3261.02
67112|1115|5|32|32|2|782623.63|12673.98
25774|674|5|42|12|3|379961.4|666.62
93901|1520|4|68|50|2|250183.68|13479.28
12279|906|2|42|38|1|550597.96|1078.68
59631|87|3|44|17|3|353960.41|11946.36
51265|1202|5|67|33|2|847331.04|219.45
81639|177|3|98|40|2|430790.85|8547.72
68220|365|4|62|34|2|610949.54|6965.29
21847|743|1|6|1|2|169211.39|-1410.45
26545|1519|2|46|33|3|964736.79|583.77
1686|857|2|53|43|1|183806.43|6637.38
39488|371|1|31|46|1|578231.47|-4862.07
79116|703|2|91|26|1|922002.92|4273.94
51922|1778|3|63|47|1|520941.32|-1528.68
99580|1072|1|15|19|2|457316.4|3043.77
31604|1573|1|93|11|2|789101.49|3700.31
40508|1116|3|48|48|2|677166.68|-2919.98
99380|842|2|49|8|2|301536.16|10197.92
57137|1372|5|75|40|2|102356.36|6382.21
25230|467|3|32|10|3|227619.51|-480.5
89601|1087|4|40|24|2|88716.25|9598.84
92591|1536|5|62|37|1|7259.93|7594.41
66512|130|1|1|11|2|239459.88|1868.03
50348|1527|2|31|5|2|939009.38|5539.7
30631|1369|4|10|9|3|842855.39|7823.65
64751|1018|1|23|27|2|868082.51|6056.17
79311|210|4|80|33|1|685320.41|-3497.54
96634|881|2|49|20|1|863341.73|9876.82
24789|1777|3|51|28|2|817621.02|-2848.16
14087|565|2|76|50|3|661812.81|4876.84
82036|1069|4|84|29|2|144685.66|8018.14
53757|213|1|11|12|1|844387.46|-3587.52
80078|432|4|62|47|2|444060.58|6699.78
85396|1222|5|26|26|2|977838.28|4031.16
69410|1724|2|87|15|3|738782.97|-3633.66
17779|1741|3|1|7|2|853635.02|9050.02
37007|842|1|86|45|3|648241.66|-844.97
19044|89|4|37|28|3|927634.64|-3078.68
83882|129|5|100|43|1|881009.53|11843.52
94960|1424|4|39|45|1|633645.06|-1660.7
21720|798|2|100|39|2|433989.63|8652.78
57076|737|2|69|28|2|961242.8|6042.33
51777|968|1|32|21|3|416824.03|13023.55
76129|1581|3|67|31|1|623830.5|14265.33
3204|1524|1|75|38|1|42955.79|11681.6
71952|1239|4|13|20|2|241865.69|14144.76
53205|1336|5|5|37|1|657765.25|10503.42
13094|689|2|67|23|2|225267.09|13781.94
7805|130|4|27|7|3|22374.15|11478.1
18514|1465|5|51|31|3|53632.26|-496.4
1814|630|2|74|15|3|3221.6|901.28
41455|502|3|66|35|1|247388.24|10094.44
62659|999|2|36|44|3|933220.99|13638.52
32469|575|4|48|7|1|958152.16|6507.04
71130|1705|4|41|30|2|718578.82|12385.83
45326|439|3|5|33|1|284270.91|-1391.11
25404|1148|3|18|37|2|27463.73|12517.21
28377|1082|2|64|50|1|191821.87|1365.02
4849|44|1|7|4|1|158486.41|5012.45
9767|1199|3|23|31|2|663422.07|-1555.86
63513|110|1|1|12|1|64821.03|9761.58
32959|1128|4|29|8|1|625376.47|-19.8
27741|1328|2|48|47|1|804491.43|2123.49
54506|1108|3|78|20|2|363235.22|-3782.32
31546|192|1|74|22|2|843440.24|-2298.35
76392|698|2|7|50|1|865473.29|13423.2
18939|790|4|62|24|2|301610.33|777.7
71873|1547|2|98|28|3|190454.44|7372.57
90211|1784|5|72|28|1|385404.65|-478.87
69437|392|4|80|23|2|5202.43|-3576.12
57914|1410|4|21|21|1|246904.72|2489.46
8738|1158|4|81|8|3|92573.94|-2185.18
31916|1312|2|44|33|2|726371.01|1453.41
61423|171|5|64|7|3|378258.21|2565.16
59237|1825|1|78|35|1|13413.99|1220.6
21160|1459|5|5|37|1|428125.92|3317.14
5399|1681|3|43|17|1|179102.21|7072.2
23827|1815|2|95|24|2|668748.1|-474.53
6209|1101|4|99|21|1|794758.18|12520.07
84340|1024|2|20|1|2|6305.83|-2028.19
54255|1115|1|81|29|1|818959.83|9051.49
41067|1617|4|33|2|2|640655.74|7350.43
30884|1731|5|43|44|2|834907.09|6835.41
69673|1451|3|37|29|2|103970.33|-1740.82
29773|1234|5|65|21|3|993613.3|3219.3
36288|1265|2|69|27|3|379358.2|7612.0
66319|359|5|47|49|1|960140.72|13092.8
3724|489|4|14|21|3|493677.7|12825.33
53129|525|4|21|33|2|272467.85|-1904.51
99660|1305|4|76|32|1|531848.8|11640.07
95507|271|5|68|12|1|899451.89|-2571.29
332|1413|2|48|7|3|695600.01|8705.6
92512|613|4|8|19|1|713129.22|3978.64
24332|170|4|77|35|1|214848.52|4554.12
55536|977|2|7|19|2|473531.4|4906.62
56243|759|1|68|22|2|348163.15|5731.07
29919|539|4|54|38|3|982742.74|12223.29
32557|40|5|3|44|1|524881.77|-616.49
65441|903|1|50|32|3|324247.48|593.76
633|1369|1|13|34|1|760995.85|289.01
57891|1511|5|97|25|3|163450.44|-464.78
14677|1181|5|15|26|3|956780.06|-603.01
15899|1567|5|44|36|3|356245.44|7376.38
35947|1233|4|10|30|2|850161.91|14062.4
3472|514|1|16|36|2|523716.09|5147.62
25290|1659|4|70|14|1|370575.91|8376.86
98375|881|3|23|33|2|672671.59|9343.41
14837|603|1|40|8|1|574804.05|9136.83
9963|424|5|83|44|3|281475.26|4145.6
797|1088|4|85|37|3|432867.78|6878.63
73001|1673|3|82|50|2|375729.9|-1370.27
40745|1053|4|26|40|2|554201.91|12823.22
67647|1528|5|41|23|2|422608.59|2433.08
14296|1571|4|31|33|2|131062.26|4248.09
31473|1052|3|17|13|1|990889.24|12012.01
80150|756|2|83|45|1|456676.28|3712.96
61881|1251|1|88|30|2|619218.74|11970.03
20076|899|4|62|12|1|256622.18|13070.75
67312|551|3|76|40|2|84982.47|1312.77
52809|1596|2|66|10|3|965835.16|14276.59
52650|30|5|68|9|1|545391.73|6737.26
48049|1275|3|5|13|1|301824.76|546.11
38536|650|1|22|13|2|713059.86|6324.52
45940|614|2|26|6|3|916277.51|11785.69
82603|978|4|9|40|1|938011.79|1860.68
86118|1163|1|49|43|1|647971.99|11795.7
87708|1034|1|92|12|3|641573.23|8486.04
66578|547|5|32|50|1|383032.78|7288.12
18595|1660|1|71|5|1|20045.83|-1214.03
60290|195|5|51|37|3|397574.18|-318.89
23207|360|5|48|25|3|714749.34|-3444.79
83732|1772|4|1|18|1|294120.49|2346.24
87829|1314|5|69|47|2|99905.81|3428.66
95556|1634|1|54|19|2|672996.55|-3873.33
42885|856|5|2|26|1|859182.17|8351.86
10413|1211|4|18|20|1|129045.59|-711.13
64727|106|5|20|17|3|953838.26|13993.77
15138|414|1|64|36|3|678372.08|8696.58
33221|1202|1|33|41|2|319394.55|-2489.15
8038|1149|5|63|10|2|399377.19|12463.34
44208|1747|1|78|13|2|822165.24|6448.14
60615|449|4|6|4|3|120822.25|-4083.4
65138|224|2|71|6|1|280509.55|13806.89
58029|1647|1|85|11|3|149768.83|12399.76
40643|8|3|28|13|1|8105.06|11399.03
19193|874|2|56|6|2|343963.06|5412.04
6115|930|3|10|34|1|262069.76|-274.49
96890|397|2|24|42|1|808880.85|12660.73
64625|856|3|92|46|1|732035.41|1979.6
13563|1516|3|61|13|3|539468.04|-1693.01
20376|461|5|19|27|2|74756.73|-1201.63
21592|642|4|7|27|1|944706.1|-2140.68
81823|1223|5|92|33|3|485567.15|11045.51
69368|888|5|64|33|3|705696.36|-3497.14
1389|544|4|96|45|2|726509.15|14359.87
75554|1782|2|6|41|2|161615.75|13876.67
36697|946|4|32|16|1|422531.24|8840.77
74389|1135|3|26|36|2|917751.79|13859.31
95306|326|3|86|15|1|818480.71|6299.49
55578|1217|1|33|10|3|516182.11|6297.12
6646|1545|4|29|3|3|873373.98|-3645.51
48258|495|5|17|39|1|933526.41|6488.07
73858|905|3|13|36|1|664854.05|11842.14
81310|1254|4|99|43|2|911446.68|-3413.58
2455|617|3|63|16|3|295364.34|-797.35
25322|1160|4|44|47|3|39862.24|3528.44
84918|599|4|8|38|2|41630.24|5871.81
53023|337|1|13|37|1|390738.43|9498.97
81962|498|5|61|22|1|953323.13|3082.64
55828|218|4|90|18|2|557297.12|5779.56
37051|1008|5|22|17|3|796868.09|4310.96
86798|986|5|31|46|2|578681.66|1203.58
42053|572|5|40|19|3|911350.49|2120.84
54539|1692|4|81|20|1|165900.8|2312.07
33807|1062|5|57|13|1|665083.19|7593.59
78543|763|3|74|30|1|187920.05|124.48
13781|369|1|32|18|3|137008.0|3447.6
64075|66|5|3|18|1|829736.04|-1836.6
30593|1118|2|73|46|2|677471.8|7286.77
85710|386|5|37|32|2|216823.89|-1111.78
89488|1045|1|54|2|3|194659.76|2987.93
36626|1095|1|13|2|1|92753.59|9819.19
26965|1120|2|78|28|1|582346.95|990.0
60925|1129|1|25|18|3|244443.77|-1595.72
23400|1697|5|70|22|1|219030.66|8224.26
65230|1724|1|42|3|3|685620.57|4465.33
78103|457|3|62|23|1|918569.23|10116.36
78359|25|2|78|49|2|37452.02|12087.08
15131|1215|2|59|2|2|737299.19|14220.16
14834|417|4|73|42|3|304607.93|-3223.31
15032|778|5|68|49|2|986166.78|-4330.36
276|1563|1|68|24|2|800073.37|14910.83
8142|413|5|70|41|2|620597.5|7342.38
51014|468|1|81|49|1|922638.13|9700.89
7925|895|4|66|49|2|476937.38|6434.58
42564|791|2|60|45|1|479681.54|4754.93
10758|347|3|36|38|2|420791.95|-1633.98
83562|1138|2|48|33|1|513645.99|12241.81
77616|961|2|98|16|1|369525.23|2833.27
47542|321|5|95|2|1|148221.97|11162.51
92946|496|5|34|43|3|23695.73|7425.52
33956|1225|5|37|48|3|492449.84|6575.42
83158|1689|4|1|36|3|212326.67|-247.94
15090|899|1|76|15|2|486764.82|3172.25
10588|986|5|34|2|2|168909.89|3529.59
49124|714|2|22|24|2|380139.22|3123.97
71759|1354|1|29|34|1|275514.26|11249.18
18865|124|4|82|32|2|304051.86|8195.58
62651|963|1|33|30|3|607882.15|-4104.09
55496|469|5|66|45|2|39517.16|6972.16
50500|997|4|92|5|3|87081.0|11215.48
85399|1547|5|87|32|3|493137.14|-1349.07
49171|807|4|21|48|1|253723.31|13934.48
14355|826|5|46|30|3|365484.92|11107.96
3662|1674|3|76|16|2|540880.56|5264.44
77803|376|2|60|36|1|581633.64|3611.62
42201|3|2|44|46|1|507840.05|10576.09
44260|1629|4|45|49|3|444747.42|-1231.42
23098|723|4|2|16|2|661612.94|7103.98
75412|563|2|68|1|1|434188.8|2928.92
76184|1131|3|65|39|1|619008.9|12708.73
95343|369|5|69|41|1|486811.3|-217.36
97074|197|4|41|28|1|200138.04|-588.49
61458|1322|2|76|25|2|124017.6|-2597.76
56191|290|2|70|18|3|873852.7|2530.62
42866|65|5|79|13|3|780602.09|7945.84
74824|136|2|35|31|1|531241.65|-3637.28
47048|1560|1|51|31|2|677201.77|-2789.2
